Label	slice	Saturated	J.D.-2400000	JD_UTC	BJD_TDB	AIRMASS	Source_Radius	Sky/Pixel_T1	Width_T1	tot_C_cnts	X(FITS)_T1	Y(FITS)_T1	Source-Sky_T1	rel_flux_T1	rel_flux_err_T1	X(FITS)_C2	Y(FITS)_C2	Source-Sky_C2	rel_flux_C2	rel_flux_err_C2	X(FITS)_C3	Y(FITS)_C3	Source-Sky_C3	rel_flux_C3	rel_flux_err_C3	X(FITS)_C4	Y(FITS)_C4	Source-Sky_C4	rel_flux_C4	rel_flux_err_C4	X(FITS)_C5	Y(FITS)_C5	Source-Sky_C5	rel_flux_C5	rel_flux_err_C5	X(FITS)_C6	Y(FITS)_C6	Source-Sky_C6	rel_flux_C6	rel_flux_err_C6	X(FITS)_C7	Y(FITS)_C7	Source-Sky_C7	rel_flux_C7	rel_flux_err_C7	X(FITS)_C8	Y(FITS)_C8	Source-Sky_C8	rel_flux_C8	rel_flux_err_C8	X(FITS)_C9	Y(FITS)_C9	Source-Sky_C9	rel_flux_C9	rel_flux_err_C9	X(FITS)_C10	Y(FITS)_C10	Source-Sky_C10	rel_flux_C10	rel_flux_err_C10	X(FITS)_C11	Y(FITS)_C11	Source-Sky_C11	rel_flux_C11	rel_flux_err_C11
TOI_3505.01_50.000s_R-0051_aligned.fits	51	0	59782.630777430255	2459782.6307774303	2459782.6360830753	1.1680499263543196	25	469.95449859851584	19.830819891827133	8083242.45481012	1837.390834672343	1742.7785065343364	882443.5017619663	0.1091694956195268	0.0001780714200446	2706.8669939084707	3166.7501968363126	873388.2751893497	0.1211381330926292	0.0002021158599599	1686.207243402894	569.6564938431352	1058601.7253044462	0.1506983440246261	0.0002193710736772	645.5411359031075	3306.097472023961	795084.4184940258	0.1090926424114581	0.0001919118148602	3119.2147260669526	1842.57085758132	862999.4897213704	0.1195249929807262	0.0001999067350722	2065.7570901051167	3253.2000612166157	664241.7197436206	0.0895325049105372	0.0001803005663883	3318.9984398375677	505.355805424103	800055.1483112288	0.1098495912081416	0.0001926834895989	622.9066305229119	2370.002503850428	1090778.3325090243	0.1559934113970211	0.0002231663413601	1990.8194096607904	2780.2030574028404	635758.2717383443	0.0853655081515219	0.0001771472175773	2289.050241258418	1052.3929808320777	670411.8856528507	0.0904393914575963	0.0001794765527112	2502.182014183607	1964.7181882058549	631923.188145858	0.0848068866103964	0.0001769594650753
TOI_3505.01_50.000s_R-0052_aligned.fits	52	0	59782.63153123809	2459782.631531238	2459782.63683651	1.165865056433658	25	480.49557758625775	19.816117609511856	7838913.050150306	1846.9029964170231	1742.9254444379776	849278.2835797798	0.1083413322926825	0.0001829515015944	2716.489981737113	3166.894372265162	849526.9219088128	0.1215452839951412	0.000208356933828	1695.7490641850666	569.80245024429	1022898.3621669008	0.1500727931191617	0.0002253090675593	655.0433196784523	3306.279262894847	771829.2636141946	0.1092146756607936	0.0001978788289047	3128.7023332146423	1842.71046228449	835323.9020806964	0.1192708316293705	0.0002057058065102	2075.389324433747	3253.3986041700905	645094.6879559275	0.0896734745689561	0.0001860588285088	3328.4723962240087	505.4043226499016	775626.5020124112	0.1098109919123826	0.0001986210498054	632.4403496725467	2370.25558443552	1055623.7450056048	0.1556212181905584	0.0002292778477348	2000.330108413713	2780.279804871494	614911.5604715421	0.0851206303528719	0.0001825518347338	2298.6783646073686	1052.5435219980725	651543.0228795783	0.0906511033114278	0.0001853077034126	2511.7867993144296	1964.88321815256	616535.082054637	0.0853645551061072	0.0001828780293753
TOI_3505.01_50.000s_R-0053_aligned.fits	53	0	59782.63228425896	2459782.632284259	2459782.6375896996	1.1637090631374118	25	462.51335720334015	19.53395768528891	8212855.083701074	1846.6495188761091	1745.20452617118	888933.6401041197	0.1082368592949198	0.0001747128410139	2716.1608508021995	3168.9853994069695	882526.9847648147	0.1203939268274885	0.0001983824187358	1695.4563039378202	571.9734635712712	1076592.269434089	0.1508621946044	0.0002159571150587	654.7287681856493	3308.3167933063587	805922.7675004641	0.1088065521724468	0.0001886549560464	3128.4342344696715	1844.929540102477	879219.3948205255	0.1198886107955459	0.0001967780744339	2075.044452138968	3255.4045541236474	675081.7593571073	0.0895598382053843	0.0001772763825779	3328.2353447637433	507.5813442379131	822163.1001056641	0.1112430475969721	0.0001902735554857	632.2441527577041	2372.3747148428815	1101768.788369522	0.154936776550277	0.0002190399235314	2000.053872588104	2782.4558566781634	642127.141118556	0.0848170936782486	0.0001737973791348	2298.393181984472	1054.731748570218	685286.2096385917	0.0910368567997912	0.0001767313230802	2511.4743203530097	1966.9812642842976	642166.66859174	0.0848227576385424	0.0001738694409755
TOI_3505.01_50.000s_R-0054_aligned.fits	54	0	59782.63303737249	2459782.6330373725	2459782.6383427386	1.1615814351577705	25	451.0453588475795	19.023042734822763	8405078.247508828	1847.4224803625536	1743.4881336355998	912612.5527506009	0.1085787099032765	0.0001707598651226	2716.912384764307	3167.361720548325	906288.8457824516	0.1208580208391778	0.0001939225114588	1696.2899253814803	570.3388466118945	1101560.505089963	0.1508260189048484	0.0002110786973185	655.5532765022479	3306.7688596756034	827779.1495733822	0.1092446185473824	0.0001841893712123	3129.118791867815	1843.289203835908	896266.5860461735	0.119361974498051	0.0001918365786943	2075.81477066694	3253.813677249289	691638.9632450371	0.0896667410938272	0.0001728271211426	3328.966558343131	506.0277803243516	839172.1908790299	0.1109149630722266	0.0001856239211123	633.1167852954213	2370.7300547860323	1129783.7705734037	0.1552904523872006	0.0002141705617108	2000.8016492363447	2780.7650088463606	657069.3572853315	0.0848049307370345	0.0001692973029525	2299.1152762322517	1053.1524897972176	698789.261054706	0.0906777908644506	0.0001720959566963	2512.1734198044246	1965.3720157871348	656729.6179793493	0.0847573656503411	0.0001694708064971
TOI_3505.01_50.000s_R-0055_aligned.fits	55	0	59782.63379027741	2459782.6337902774	2459782.639096006	1.1594808909023986	25	463.8057636446402	19.51953687613443	8048080.986695088	1847.9765478205911	1743.3033790925433	873073.7410224134	0.1084822260692654	0.0001777046665868	2717.565248538066	3167.161848505642	868010.8873766445	0.1208917009680782	0.0002019619879181	1696.8799155971135	570.1955315570835	1056987.4604966375	0.1511905764864508	0.0002197333473574	656.1170348378171	3306.5537240102813	794601.2715737113	0.1095475968475104	0.0001920769049202	3129.7377478982166	1843.1379577094744	858740.8121778679	0.1194464013848857	0.0001998262539088	2076.384192565144	3253.616275689163	661408.922292133	0.0895408536517443	0.0001802404216593	3329.3954900278277	505.87869705129606	794979.112590328	0.109605397302992	0.0001926418476174	633.6293473293181	2370.6231336869187	1085729.0011398215	0.1559428485362956	0.0002230885458138	2001.4052354767937	2780.6896159695107	629651.1115209891	0.084876600859722	0.0001767334482096	2299.688195232284	1052.9484119073204	668940.5171482853	0.0906529046179506	0.0001796024376748	2512.7625508572496	1965.2114659508693	629031.8903786705	0.0847860530658824	0.0001768393871744
TOI_3505.01_50.000s_R-0056_aligned.fits	56	0	59782.63454341423	2459782.634543414	2459782.639848924	1.1574088202492572	25	461.23774655602574	19.480071310964966	8095455.139013341	1847.8398673284253	1745.0127268151973	882579.3310014472	0.1090215825850422	0.0001769283685052	2717.342184484957	3169.053801225873	871739.2710966397	0.1206774030202889	0.0002005255983045	1696.7714427081626	571.9010378515254	1059467.0193942953	0.1505782842981348	0.000218037238432	655.8044657504607	3308.414994134956	794476.7049152171	0.1088178402506619	0.0001905069701353	3129.6385932217822	1844.7871781636	864860.3774334005	0.1196112361363233	0.0001986673388715	2076.1787448107434	3255.537637091227	665331.5488020699	0.0895451523415577	0.0001790576341546	3329.4502009968255	507.52774864614366	808404.7752653346	0.1109371741530741	0.0001921407440119	633.3094802835207	2372.349297254435	1089701.662097196	0.1555438206165471	0.0002215507951917	2001.203970481267	2782.420562011842	631952.8978234744	0.0846724335843069	0.0001755072128404	2299.514177480747	1054.5886976206566	674180.9927671733	0.0908443724731808	0.0001785087440045	2512.646679057113	1966.9164425473696	635339.8894185387	0.0851648893028894	0.0001759590195168
TOI_3505.01_50.000s_R-0057_aligned.fits	57	0	59782.63529641181	2459782.635296412	2459782.640601862	1.1553639852021034	25	439.79787606606584	19.727156191464875	8437249.581561588	1848.9356433687444	1744.151056359494	910836.0355578476	0.1079541415425651	0.0001688678277812	2718.463265520705	3168.137893842341	912316.2292756202	0.121239110908334	0.0001923188330076	1697.9201766720375	571.0665367073948	1104251.7374101786	0.1505866714921917	0.0002091441400973	657.1727596667957	3307.526806877423	828329.493254497	0.1088629508052557	0.0001821879771796	3130.592712220225	1843.9926538694529	905503.883775542	0.1202249677709797	0.000190583897771	2077.3929448013137	3254.569981151896	692837.6508527282	0.0894629130076906	0.0001708189870629	3330.326417214286	506.6395508794453	831934.3759268232	0.1093885464879147	0.000182849235344	634.6413197351753	2371.3796700157563	1135442.0575000015	0.1555015047655514	0.0002124937060446	2002.3429462849072	2781.5647812526927	661558.0040023926	0.0850802783782812	0.0001676854220633	2300.6598196873015	1053.806078851127	703142.1349799145	0.0909144513231051	0.0001705376364448	2513.8004835417687	1966.0023793749851	661934.0145838901	0.0851327523470777	0.0001679391251547
TOI_3505.01_50.000s_R-0058_aligned.fits	58	0	59782.63604862243	2459782.6360486224	2459782.6413543285	1.1533474917113502	25	415.7148017356055	19.52430100811135	8564604.73478919	1846.9219866394496	1743.2456663303738	934028.1248964592	0.1090567695555712	0.0001652709936691	2716.320744690837	3167.0521393016884	925660.551128868	0.1211765040918682	0.0001875540408798	1695.83295379269	570.1411002950381	1121750.159026063	0.1507150445581624	0.0002043906825295	655.0110545906892	3306.5160895257013	843310.6271442643	0.1092188194604962	0.0001776771958576	3128.593113924654	1842.9854022042289	913397.1140596286	0.1193794704492065	0.0001853181506132	2075.21251138594	3253.501593172074	707708.7184853776	0.0900748485173807	0.0001665800183761	3328.3960239435173	505.7314478502972	850311.9133022663	0.1102255168398403	0.0001788480142587	632.4842967670774	2370.3660862033066	1150080.506849225	0.1551118415009564	0.0002072651428559	2000.2321319252635	2780.4144202839007	668151.7120938253	0.0846141565299605	0.0001627976144889	2298.610080339103	1052.8614695948754	711029.4027550691	0.0905357588988592	0.0001657594537061	2511.673029898645	1965.1051622050331	673204.0299446039	0.0853085599279377	0.0001634714444365
TOI_3505.01_50.000s_R-0059_aligned.fits	59	0	59782.636801747605	2459782.6368017476	2459782.642107536	1.151355902946677	25	430.2996811926527	19.309012554634194	8190174.476211075	1847.7654628825424	1742.4750277166222	888531.0603385589	0.108487439787682	0.0001720100639018	2717.297856260154	3166.4028890880704	885543.2824172307	0.1212303891768835	0.0001956353719672	1696.7183926238088	569.532560956729	1077293.0313873438	0.1514566269301907	0.0002132406213579	655.9126017026045	3305.8002846163135	808610.6604713897	0.1095446277585776	0.0001857351216019	3129.505802213154	1842.212347016251	876877.5152286101	0.1199018062451016	0.0001935816118982	2076.139332315176	3252.8582420664043	674254.9368133307	0.0897102388176124	0.0001739654459018	3329.768780157939	505.0201780618754	796235.0357399886	0.1076875246477889	0.0001848203774505	633.3142244228964	2369.671000017305	1102733.153568532	0.155589740128865	0.0002160535462592	2001.132888036872	2779.9231985130614	640979.298988034	0.0849069713976871	0.0001704279767206	2299.5190422941664	1052.192670228732	683681.3753381473	0.0910786656499614	0.0001735563440847	2512.5770889260566	1964.330217252958	643966.1862584689	0.0853363916704866	0.0001709528891637
TOI_3505.01_50.000s_R-0060_aligned.fits	60	0	59782.63755474519	2459782.637554745	2459782.6428602245	1.149392366859512	25	421.3214725784064	19.82921125113196	8350897.142158372	1847.9389339433671	1743.7817139184954	907833.3102508208	0.1087108719933512	0.0001687688410283	2717.426732484604	3167.807370066672	900384.8256996236	0.1208487131429345	0.0001915302463867	1696.8476887057168	570.6755551260617	1096499.8173461356	0.1511496776714689	0.0002090235166746	655.9955853063282	3307.1958338032264	821431.1748390933	0.1090955425530063	0.0001817420792846	3129.6745798251413	1843.45722016766	889990.1414716243	0.1192871243924772	0.0001893671964026	2076.300688865497	3254.214907533973	688655.1467289047	0.0898764548469871	0.0001703861035272	3329.522312142905	506.30274221302034	828243.2961804385	0.110099881390032	0.0001827231999638	633.5490949813492	2371.0450149796807	1127873.3443086264	0.1561497477890614	0.0002123991860206	2001.318267944387	2781.1914559950874	647778.0130357817	0.0840929501644051	0.0001663442598963	2299.65420407779	1053.3722003015223	694284.0955422319	0.0906777045300823	0.0001697549846957	2512.785472145307	1965.5775731881208	655757.2870059129	0.085217071989515	0.0001672762930746
TOI_3505.01_50.000s_R-0061_aligned.fits	61	0	59782.638307754416	2459782.6383077544	2459782.643613338	1.1474542222349975	25	417.25545261734743	19.935080607685844	8415428.82997009	1849.465576504282	1743.525211842399	915734.4125634922	0.1088161317819317	0.0001674584690641	2718.8973138196175	3167.3363613737897	907936.6894844876	0.1209374145845939	0.0001900477001862	1698.3556583184522	570.3891365782961	1106995.785150365	0.1514682803224164	0.0002076133550968	657.601254322123	3306.687026438642	829290.4538211317	0.1093165471946103	0.0001803905448852	3131.1224374854933	1843.2471843986227	898463.2968140778	0.1195247327995737	0.0001880167250108	2077.816322415299	3253.7745740559185	691621.4875881405	0.0895441143117445	0.0001687508362517	3331.105590528096	506.136173289342	830879.5403073524	0.1095489670612055	0.0001809002908979	635.131939454279	2370.6797615955957	1131616.9077691217	0.1553605337227294	0.0002102349427351	2002.770947523111	2780.7541565461443	656457.9549939688	0.0846063177155552	0.000165213154299	2301.1632732417243	1053.133615356778	701277.4086667656	0.0909079133098327	0.0001683693780841	2514.2554950514887	1965.3725750356955	660889.3053746794	0.0852261186210359	0.000165812276561
TOI_3505.01_50.000s_R-0062_aligned.fits	62	0	59782.63906087959	2459782.6390608796	2459782.6443660157	1.1455434916183589	25	420.4625014311825	19.264390543934596	8363239.100525696	1851.429245180628	1747.714270612733	904332.09504459	0.1081317996740934	0.000168184819554	2720.945178314465	3171.6378657983096	904111.5951671004	0.1212087599411046	0.0001914009050013	1700.3553581567337	574.7564394247152	1093783.3475569966	0.1504628936093761	0.0002083465027826	659.5515203774771	3310.9109550968215	827411.8079959207	0.1097970768008616	0.0001817254523485	3133.1581234452915	1847.5092594073967	896887.5272546151	0.1201239344883514	0.0001896767690601	2079.7727952682662	3258.0663728328855	690926.5876706066	0.0900545417711997	0.0001701520221144	3332.899953782287	510.0543186566051	816956.0698858835	0.1082593995704688	0.0001813463968919	636.9671755080833	2374.9071423428254	1129482.6110943928	0.1561405353835998	0.000211986878373	2004.789525807016	2785.1213764421736	655363.6600074421	0.0850252011809077	0.0001665563791128	2303.1106789826645	1057.3765049800313	693747.6147323358	0.0904554905651052	0.0001693895466152	2516.296314004797	1969.545084324959	654568.2791604028	0.0849132482536686	0.0001667695952059
TOI_3505.01_50.000s_R-0063_aligned.fits	63	0	59782.63981390046	2459782.6398139005	2459782.645119224	1.1436575397465578	25	417.02141607432907	20.811413034601316	8272791.083264389	1848.7645826233284	1743.7232495040485	897414.2437875471	0.1084778081248769	0.0001693994437347	2718.312774986214	3167.683781542225	893072.0306257573	0.1210170772431286	0.0001925124693417	1697.6220677880956	570.6340229933362	1080218.6354155294	0.1501852978538435	0.0002093946149375	657.0190676821079	3306.9047453823923	813841.7155253587	0.1091094302161823	0.0001825312783772	3130.409856283899	1843.421843141818	884007.277255397	0.1196417841507923	0.0001904432985433	2077.2150219970463	3254.082817089784	682578.2382986239	0.0899287348379626	0.0001712065550684	3330.3625604707418	506.2660793561077	818697.9443866825	0.1098319982234548	0.0001834698181811	634.438891170912	2371.0137899043702	1114960.2158940462	0.1557678906575872	0.0002131279204836	2002.1918636087723	2781.123286106259	646077.0759427233	0.0847123774829484	0.0001675098735056	2300.4680648228773	1053.3527664577018	690282.4802405261	0.0910361618271353	0.0001707593914288	2513.554758129589	1965.6214255600707	649055.4696797442	0.0851361461857622	0.0001679914659097
TOI_3505.01_50.000s_R-0064_aligned.fits	64	0	59782.64056621492	2459782.640566215	2459782.645872412	1.141797589603322	25	417.01521807313975	19.41039392768056	8328533.932339457	1848.453740476065	1743.2919941638756	904148.6372054862	0.1085603594282906	0.000168600805524	2717.988188274996	3167.15819403026	898018.9508986152	0.120855546774563	0.0001914789399252	1697.3261584010336	570.2345232205835	1089551.8450430306	0.1505117476330087	0.0002086151857003	656.5918285065522	3306.4767049220236	821096.3955692068	0.1093710592392684	0.0001818710309825	3130.165514868677	1843.043265233988	891758.3994190883	0.1199119693033011	0.0001897206227416	2076.7998493843756	3253.446002370468	685588.4583729458	0.0897021260596723	0.0001702213934814	3330.006604032278	505.91285460643576	826310.3027993266	0.1101420516906102	0.0001827707974624	634.0596319353298	2370.5767535359064	1120898.179999432	0.155515375431607	0.0002119788444923	2001.8482409968717	2780.60874107763	650874.8823650122	0.0847751740639197	0.0001666375893812	2300.1758305811545	1052.9624065645337	692498.8891999434	0.0906882806702294	0.0001696748228858	2513.277784972194	1965.1783559142457	651937.6286728566	0.0849253501009906	0.0001669829763026
TOI_3505.01_50.000s_R-0065_aligned.fits	65	0	59782.641319224145	2459782.641319224	2459782.64662475	1.1399654658137837	25	409.6979388300605	19.481562229400133	8478305.453730682	1849.204279924106	1743.4592946747948	922149.1544128052	0.1087657385600603	0.0001657869178289	2718.6010875262295	3167.4323734366635	911890.7559952718	0.1205182100669418	0.0001879804651358	1698.1486104233245	570.3404949849569	1116360.1239555296	0.1516392847200925	0.0002057705331134	657.3533844074835	3306.78387250955	833308.2093898414	0.1090004590919496	0.0001784458944345	3130.959839865198	1843.1394425500464	900546.1689686755	0.1188406935516637	0.0001856857495302	2077.5457297550174	3253.852990882956	696592.4074166603	0.0895165888629903	0.0001669784948836	3330.7982051196177	506.0370044632437	847268.1969278512	0.111029230812959	0.0001799985285102	634.8179587442837	2370.6771685631948	1138044.6465223972	0.1550414455852596	0.0002081715939766	2002.550813956517	2780.8561084629373	663598.117453213	0.0849165667884522	0.000163676942117	2300.931253604023	1053.1575265304568	705609.6362069964	0.0907805544912984	0.0001665435966727	2514.0059883391964	1965.2562959149288	665087.1908942445	0.0851233343957292	0.000163957376854
TOI_3505.01_50.000s_R-0066_aligned.fits	66	0	59782.64207153907	2459782.642071539	2459782.6473772163	1.138158568049209	25	408.9812218253167	19.37891605650281	8472506.89789041	1849.013134345014	1743.8078943024088	918935.3049497396	0.1084608506106437	0.0001656443248431	2718.5570656610266	3167.774944083558	914634.4268585832	0.1210174464261256	0.0001882352620591	1697.8457890935383	570.8589816402996	1109848.4072319209	0.1507401719963057	0.0002052598475009	657.2060686315957	3307.0000761104748	828634.8168946427	0.1084051130257398	0.0001780676047249	3130.7057139616572	1843.579302854958	904840.0698699772	0.1195665837877099	0.0001861725300724	2077.462385004033	3254.1793380234435	697256.2178427491	0.089676364986148	0.0001670997881983	3330.5324692962968	506.5079950391514	841572.1248436389	0.1102842770739119	0.0001795676944894	634.6540084233771	2371.039085643525	1142730.8007721957	0.155902552224136	0.000208742186623	2002.4761446528175	2781.160026787758	660975.8958623391	0.0846154096669056	0.0001634544578785	2300.728918204098	1053.5270589555184	707387.7626531114	0.0910981210118284	0.000166781720506	2513.819736388013	1965.697026761171	664626.3750612497	0.0851225083578027	0.000163991066862
TOI_3505.01_50.000s_R-0067_aligned.fits	67	0	59782.64282452548	2459782.6428245255	2459782.6481302613	1.1363756776104272	25	402.017687805064	19.162934711927576	8642838.159212943	1845.8152694828052	1744.812282607566	939420.9956006998	0.1086935770744836	0.0001626748933032	2715.2690600033948	3168.84181831782	931474.3490756162	0.1207924268663221	0.0001846421493971	1694.7074824641168	571.8428594774691	1132473.254854064	0.1507880468227046	0.0002016195772191	653.8815814552182	3308.0951653628495	850516.518441398	0.1091480251522556	0.0001751010464258	3127.5229882421795	1844.6157524824007	917756.1541299832	0.1188021244986289	0.0001822032882795	2074.1631693921977	3255.2772141060495	712328.226246194	0.0898212387686547	0.000163851789361	3327.358903882929	507.5263861117983	858381.7426610941	0.1102686811677619	0.0001761922331303	631.3818855490614	2371.9930104013592	1166671.4030764012	0.1560520840601611	0.0002051511108506	1999.1741462405173	2782.1504561846796	674398.261768363	0.0846336636089377	0.0001601942231878	2297.489852407426	1054.5425583711926	719988.74912421	0.0908749758902898	0.0001633312257586	2510.590230315668	1966.641176405035	678849.4998356174	0.0852398878087672	0.0001608136539107
TOI_3505.01_50.000s_R-0068_aligned.fits	68	0	59782.64357683994	2459782.64357684	2459782.648882399	1.1346201258030422	25	418.7613346465338	19.637318300883173	8212451.162544661	1848.8277294028508	1743.989145415096	892608.3595016066	0.1086896398937036	0.0001706099515453	2718.390998942996	3167.978676590078	888444.645799391	0.1213058240415396	0.0001939209942582	1697.7708907318065	571.0043291775914	1075945.276667813	0.1507663965915182	0.0002110289220879	656.8966910733853	3307.2199020759617	807627.9979466832	0.109067830519965	0.0001836739328851	3130.5886723067547	1843.7442837624656	876828.7155766817	0.1195302405372703	0.0001916948148693	2077.1990681272277	3254.391017509683	677067.3387300349	0.0898517387515483	0.0001723657066718	3330.490481156809	506.71580130609664	813510.6910744166	0.1099496197072071	0.0001847599567202	634.3652513824105	2371.178020034118	1105453.159519243	0.1555443182970723	0.000214275701088	2002.19208918314	2781.3570023863813	639678.8143269747	0.0844708892480477	0.0001685241912885	2300.547714032761	1053.7501050378569	683306.6197815759	0.090754881368078	0.0001717122333772	2513.64437623899	1965.831766116522	644587.903121847	0.0851743591322511	0.0001691686394933
TOI_3505.01_50.000s_R-0069_aligned.fits	69	0	59782.644329965115	2459782.644329965	2459782.6496356763	1.1328869765748413	25	412.4814161818253	20.40346323229048	8313148.968766302	1842.6215396105636	1744.0528931304575	906065.2766942948	0.1089918248907258	0.0001686214818629	2712.1734982202493	3167.961085007013	898683.6612450283	0.1212068064211453	0.0001913647364389	1691.5012940562056	570.9663996195582	1085396.2152026065	0.1501706342496904	0.0002081243541586	650.7346486270332	3307.1720820139617	819331.7898612745	0.1093343712958037	0.0001815998963881	3124.299941329102	1843.8705008468196	887674.789948008	0.1195445258540074	0.0001892059720185	2071.020388998938	3254.3501491713705	684365.2645362915	0.0897083062083441	0.0001698919039646	3324.1702370704606	506.6758816432962	822683.0986667902	0.1098306985084575	0.0001823138891394	628.3008336756678	2371.2025434186667	1120196.3749368582	0.1557352645279258	0.0002119230327202	1996.015665328664	2781.338690700278	650001.9349637438	0.0848218012908469	0.0001663355544469	2294.3262823627574	1053.6384296465835	693953.7272177526	0.0910796619875974	0.0001696043360519	2507.467016419793	1965.9372926280864	650862.1121879481	0.0849435846465549	0.0001667038082568
TOI_3505.01_50.000s_R-0070_aligned.fits	70	0	59782.64508298598	2459782.645082986	2459782.65038845	1.1311798781380875	25	412.7791329107149	19.549137543383058	8340262.722801508	1847.36502103378	1742.939095275714	907629.0528355076	0.108824995446982	0.0001681499690319	2716.821567007862	3166.8947863514445	898993.5903497722	0.1208118634534017	0.000190701940821	1696.311560646513	569.9107200550861	1090755.130116504	0.1504592023901198	0.0002078507877095	655.3662801997691	3306.2404348029704	820551.777128129	0.1091201221770699	0.0001809627160337	3129.104786261163	1842.7789304714424	885702.1630190618	0.1188134640420588	0.000188304845662	2075.7057393455107	3253.289751853298	690753.1386921	0.0903003167846244	0.0001698621893385	3328.9869228727066	505.6218525251384	827262.9770933941	0.1101108751622116	0.0001820724524363	632.9390547699811	2370.1529890055467	1123839.0647862952	0.1557335209301435	0.0002114451685522	2000.7464618432157	2780.340023150754	653010.0038865427	0.0849471232134428	0.0001660265714282	2299.1179071622	1052.5902276539628	694964.1774881309	0.0909008553909447	0.0001691360945273	2512.102242910295	1964.856505547292	654430.7002415794	0.0851476714974584	0.0001664475816043
TOI_3505.01_50.000s_R-0071_aligned.fits	71	0	59782.64583598357	2459782.6458359836	2459782.6511416794	1.1294964898626416	25	403.4756578664337	19.57684597800175	8517701.880120471	1848.0493506319965	1744.0733631813205	927721.012720994	0.1089168212010577	0.0001646997712907	2717.5662599434954	3168.0243284946546	922955.2807023162	0.1215254872062519	0.0001872288128204	1696.9765168203992	570.9577999781732	1112350.283576376	0.1502089764509607	0.0002035056775718	656.0631185526065	3307.3188045072775	837717.3600578167	0.1090780011169844	0.0001771683149788	3129.930914868919	1843.8382090848304	909818.7893068846	0.1195889550938918	0.0001848424911044	2076.3654294202865	3254.4318153607883	703516.1648135964	0.0900306430439078	0.0001660063203769	3329.7719256037303	506.6449265193259	846151.860984415	0.110297379131174	0.0001782641931474	633.5806818492504	2371.365049826502	1143567.8826128177	0.1550782617998705	0.0002068141923143	2001.363943654702	2781.443119895659	663234.3588785541	0.0844403974024819	0.0001620485787374	2299.8063279479275	1053.7666235978372	710000.1975140246	0.0909358766992498	0.0001654207373167	2512.886562538039	1965.9994860479865	668389.7016736692	0.0851526460508197	0.0001627056811987
TOI_3505.01_50.000s_R-0072_aligned.fits	72	0	59782.64658842562	2459782.6465884256	2459782.6518941256	1.1278394031492192	25	397.25949181412375	19.21520219302958	8671283.055645075	1846.36191025239	1745.418886243821	943259.0140798176	0.1087796359577662	0.0001618757395204	2715.9192612837564	3169.318505845764	937001.5591896072	0.121149140953691	0.0001838391888512	1695.3696763479782	572.4751553161786	1138017.9976781325	0.1510657050988271	0.0002007929113488	654.6762610423754	3308.4828972103646	852016.565122353	0.108963745660163	0.0001740177381551	3128.141979703848	1845.2586503609512	922406.7105099572	0.119037479684272	0.000181367189417	2074.7766710995825	3255.730467112973	714673.6903463827	0.0898213871681702	0.0001628524582739	3328.1159800459495	508.1570922315959	861325.821367247	0.1102856002318292	0.0001752144690731	632.1395571273885	2372.472754125971	1165331.61529974	0.1552543504392996	0.0002035843145657	1999.780486282033	2782.692038519446	680817.6335532366	0.0852037519204988	0.0001595612019151	2298.2294659595805	1055.0891721122662	721522.144729374	0.0907602320138537	0.0001623751726991	2511.2764472336016	1967.3014058449544	678169.3178490438	0.084844197154642	0.0001595888184801
TOI_3505.01_50.000s_R-0073_aligned.fits	73	0	59782.64734074054	2459782.6473407405	2459782.652646086	1.1262077440485403	25	396.3054331888738	19.827753104442152	8618291.149431625	1848.4729253031223	1744.8446046755394	935370.5241230244	0.1085331776224237	0.000162383271783	2717.762877931329	3168.568152138379	931968.2446883618	0.1212502071846657	0.0001845721989727	1697.3184649708537	571.7995036964485	1127598.268378171	0.1505332398862935	0.0002012739072748	656.5823223073465	3307.849060743345	849641.5754133484	0.1093679882607805	0.0001749165738256	3130.1920082084216	1844.452492060686	920644.0092788936	0.119600702983201	0.0001824432123626	2076.7582528260145	3255.0074967639057	710123.715553843	0.0897962418589856	0.0001634756812568	3330.0908086253967	507.4643805292071	855752.8330002069	0.1102413666917154	0.0001759674711155	634.0029948303338	2372.0244687913955	1162299.5388146224	0.1558879890851217	0.0002047751134353	2001.7958134485104	2782.056985479789	668338.9016216814	0.0840682913291455	0.0001595044434171	2300.1941443517258	1054.461886897407	715365.1015347424	0.0905190175384615	0.0001628532371429	2513.213475568427	1966.5200288031751	676558.9611477535	0.0851903520677585	0.0001604374215289
