ID,GAIA,ra,dec,dstArcSec,Tmag,delta_tmag,flux_ratio_to_target,eclipse_fraction_needed_simple,screening_verdict
1845606429,1.8245611760410473e+18,297.04881206563,18.699622315849,18.373636494167485,20.7733,9.836099999999998,0.00011629472069995441,25.02263200328698,too faint to mimic the catalog depth even in a total eclipse under the simple screen
1845606890,1.824561382198617e+18,297.039252801393,18.7024120590594,19.13031629551853,19.9321,8.994899999999998,0.0002523713204352665,11.530628737770611,too faint to mimic the catalog depth even in a total eclipse under the simple screen
1845606870,1.824561377892687e+18,297.037869309457,18.6985971073033,19.152720147255724,17.4376,6.500399999999999,0.002510961188795655,1.1589187491168425,too faint to mimic the catalog depth even in a total eclipse under the simple screen
1845606436,1.824561176041411e+18,297.048989897545,18.6977116271186,19.294152051827783,20.398,9.460799999999999,0.00016431605516203262,17.70977277375871,too faint to mimic the catalog depth even in a total eclipse under the simple screen
1845606940,1.8245613822396575e+18,297.038726217828,18.6956703262815,19.96733114155299,19.3963,8.4591,0.00041339003166469937,7.039356968240348,too faint to mimic the catalog depth even in a total eclipse under the simple screen
390988410,1.8245611760812165e+18,297.048836998294,18.6966698522315,19.9866091504305,16.6888,5.7516,0.005004492007616596,0.5814775996387086,bright enough to mimic the catalog depth in simple full-throughput arithmetic
1845606883,1.8245613821985997e+18,297.038855825323,18.6953983331765,20.208912402890327,20.6066,9.6694,0.00013559385246647283,21.461149949401513,too faint to mimic the catalog depth even in a total eclipse under the simple screen
1845610040,1.8245628553883694e+18,297.047792243368,18.7028663648703,20.471293466458025,18.2228,7.285599999999999,0.001218316146476835,2.388542586762253,too faint to mimic the catalog depth even in a total eclipse under the simple screen
1845606878,1.824561377919512e+18,297.040156973044,18.7036772451198,20.545857791819827,18.3356,7.398399999999999,0.0010980952172992785,2.6500434153215138,too faint to mimic the catalog depth even in a total eclipse under the simple screen
1845606387,1.8245611717612027e+18,297.049510654525,18.6986754729417,20.595967360922412,20.0787,9.1415,0.0002204956367969631,13.197540061437076,too faint to mimic the catalog depth even in a total eclipse under the simple screen
390988435,1.8245611717611185e+18,297.042863789067,18.6932151858678,20.62167655279839,16.6913,5.7540999999999976,0.004992981995398547,0.5828180439428401,bright enough to mimic the catalog depth in simple full-throughput arithmetic
1845610086,1.8245628596682365e+18,297.047117285913,18.7035924089744,20.92444775855946,19.4983,8.5611,0.0003763223395290793,7.732732538922626,too faint to mimic the catalog depth even in a total eclipse under the simple screen
1845606411,1.8245611760401472e+18,297.042292280803,18.6929909964784,21.701518364105247,19.2527,8.3155,0.0004718456982481569,6.1672703826782564,too faint to mimic the catalog depth even in a total eclipse under the simple screen
1845606447,1.82456117608122e+18,297.042728406635,18.6928104658163,22.120117748650102,20.325,9.387799999999999,0.0001757437948813928,16.558194853843467,too faint to mimic the catalog depth even in a total eclipse under the simple screen
390988422,1.8245611717342464e+18,297.048855820112,18.6954206991198,22.24188577974649,17.3869,6.4497,0.0026309948622158484,1.1060454894044038,too faint to mimic the catalog depth even in a total eclipse under the simple screen
1845606932,1.8245613821998556e+18,297.037513879064,18.7015742798593,22.473321992828517,20.0196,9.0824,0.00023283056926689535,12.498358824455932,too faint to mimic the catalog depth even in a total eclipse under the simple screen
1845606887,1.824561382198616e+18,297.040991762693,18.7047940650334,22.800281075366012,19.1133,8.176099999999998,0.0005364879848747973,5.424166210691784,too faint to mimic the catalog depth even in a total eclipse under the simple screen
1845606944,1.824561382239664e+18,297.03686977241,18.700178177593,22.982128871818254,18.6272,7.689999999999998,0.000839459986519399,3.466514243359654,too faint to mimic the catalog depth even in a total eclipse under the simple screen
1845606427,1.8245611760410445e+18,297.048622064545,18.6945862424771,23.46642920586775,19.9758,9.038599999999999,0.00024241528505140048,12.00419354490365,too faint to mimic the catalog depth even in a total eclipse under the simple screen
1845610057,1.8245628596673326e+18,297.048285787351,18.7035828256262,23.483942456089327,20.0362,9.099,0.00022929785918248207,12.690916567538187,too faint to mimic the catalog depth even in a total eclipse under the simple screen
390988436,1.8245611760401554e+18,297.040452736427,18.6928869551998,24.022077622878975,15.6386,4.7014,0.013165580109455753,0.2210308984341667,bright enough to mimic the catalog depth in simple full-throughput arithmetic
390988374,1.8245626492030144e+18,297.050494791309,18.7004974563993,24.603306739452496,15.9991,5.0619,0.009445827277856882,0.3080725397998422,bright enough to mimic the catalog depth in simple full-throughput arithmetic
1845606893,1.8245613821986304e+18,297.037183767641,18.7024099152033,24.87481364292888,18.7791,7.841899999999999,0.0007298607347767406,3.9870619987389087,too faint to mimic the catalog depth even in a total eclipse under the simple screen
1845606374,1.8245611717342787e+18,297.041254615289,18.6922977386424,24.994076552257766,18.0548,7.1175999999999995,0.0014221977918329664,2.046128897619447,too faint to mimic the catalog depth even in a total eclipse under the simple screen
1845606886,1.824561382198611e+18,297.036729944204,18.6961510319539,25.062421087249184,19.3945,8.4573,0.00041407594340249,7.0276963594850095,too faint to mimic the catalog depth even in a total eclipse under the simple screen
1845606922,1.824561382199507e+18,297.037079272411,18.6954625380115,25.103605435817705,19.4718,8.534600000000001,0.0003856203993044069,7.546281278814972,too faint to mimic the catalog depth even in a total eclipse under the simple screen
1845606933,1.824561382199856e+18,297.036386852189,18.696810717296,25.33208305125858,20.7026,9.7654,0.0001241194950230861,23.445148559932047,too faint to mimic the catalog depth even in a total eclipse under the simple screen
1845606891,1.8245613821986202e+18,297.040630865629,18.7054175612508,25.34329110475503,19.0247,8.087499999999999,0.0005821032177708721,4.999113406628575,too faint to mimic the catalog depth even in a total eclipse under the simple screen
1845606888,1.8245613821986166e+18,297.041851713673,18.7057993869199,25.3986555977469,19.35,8.4128,0.0004313998601716753,6.745482019493393,too faint to mimic the catalog depth even in a total eclipse under the simple screen
1845606415,1.824561176040152e+18,297.040868969557,18.6922985368383,25.420852782178457,20.2968,9.3596,0.0001803682119518725,16.13366329082684,too faint to mimic the catalog depth even in a total eclipse under the simple screen
1845606441,1.8245611760414172e+18,297.042503032771,18.6918507520411,25.64324071582483,20.7449,9.8077,0.00011937681839834743,24.376592030536845,too faint to mimic the catalog depth even in a total eclipse under the simple screen
1845609652,1.8245626535097912e+18,297.050952930092,18.6997075468234,25.655661193601308,20.1171,9.1799,0.00021283350638592524,13.672659203966576,too faint to mimic the catalog depth even in a total eclipse under the simple screen
1845606889,1.8245613821986168e+18,297.041480785303,18.7057950178787,25.688966316049516,19.5263,8.589099999999998,0.0003667414519079014,7.934745267711866,too faint to mimic the catalog depth even in a total eclipse under the simple screen
1845606943,1.824561382239661e+18,297.036508900934,18.6959102030011,26.103101261881108,20.3353,9.3981,0.00017408445812572748,16.716024114561314,too faint to mimic the catalog depth even in a total eclipse under the simple screen
390988358,1.8245613822396657e+18,297.036661752855,18.7025175437528,26.612272211741452,15.3027,4.365499999999999,0.01793907311734206,0.16221573884922988,bright enough to mimic the catalog depth in simple full-throughput arithmetic
1845606418,1.8245611760406323e+18,297.049065851962,18.6937538808062,26.61629345540659,19.6733,8.7361,0.00032030225779850895,9.085168552981541,too faint to mimic the catalog depth even in a total eclipse under the simple screen
1845606424,1.8245611760410396e+18,297.050656049462,18.6959993783265,26.637625043540144,19.7065,8.769299999999998,0.00031065618170371704,9.36726893390894,too faint to mimic the catalog depth even in a total eclipse under the simple screen
1845606417,1.8245611760406318e+18,297.045608956811,18.6917326197951,26.85665052320912,19.7055,8.7683,0.00031094243842678796,9.358645332310164,too faint to mimic the catalog depth even in a total eclipse under the simple screen
390988400,1.8245613778926822e+18,297.035710030952,18.6975981281457,26.902251895806323,16.7168,5.7795999999999985,0.004877081353266233,0.5966683328034177,bright enough to mimic the catalog depth in simple full-throughput arithmetic
1845606918,1.8245613821994975e+18,297.042861493785,18.7063818645626,26.96584849441318,19.8879,8.950699999999998,0.00026285727419948687,11.070646642221327,too faint to mimic the catalog depth even in a total eclipse under the simple screen
1845606414,1.8245611760401503e+18,297.041152747352,18.6917253447299,27.06465332283112,18.1925,7.255299999999998,0.0012527949670713442,2.3228062663778895,too faint to mimic the catalog depth even in a total eclipse under the simple screen
1845606413,1.82456117604015e+18,297.040891422684,18.6917855748759,27.13362644498743,19.5765,8.639299999999999,0.00035017085776162666,8.310228951093745,too faint to mimic the catalog depth even in a total eclipse under the simple screen
1845606379,1.824561171761134e+18,297.043735506882,18.6913634950037,27.19621913015886,19.1021,8.1649,0.0005420508128274267,5.368500389882193,too faint to mimic the catalog depth even in a total eclipse under the simple screen
1845606406,1.8245611760401393e+18,297.043945432685,18.6913603543981,27.240200707301497,20.5028,9.5656,0.00014919696888016993,19.50441769589311,too faint to mimic the catalog depth even in a total eclipse under the simple screen
1845606892,1.8245613821986304e+18,297.03652398979,18.7026924972737,27.331341188427647,17.5445,6.607299999999999,0.00227551655780825,1.2788305099405106,too faint to mimic the catalog depth even in a total eclipse under the simple screen
1845610091,1.8245628596685937e+18,297.048287039993,18.704992004089,27.347802233506652,20.9218,9.9846,0.00010142849933122974,28.690161238578174,too faint to mimic the catalog depth even in a total eclipse under the simple screen
1845606384,1.8245611717611935e+18,297.048123218763,18.6927084315242,27.389992463563697,19.6688,8.7316,0.0003216325544706378,9.047591605860461,too faint to mimic the catalog depth even in a total eclipse under the simple screen
1845606412,1.82456117604015e+18,297.040434070959,18.6918506649485,27.462434845579892,19.6536,8.7164,0.00032616698564703705,8.921810385644205,too faint to mimic the catalog depth even in a total eclipse under the simple screen
1845606432,1.8245611760410598e+18,297.042935906985,18.6911280631602,28.089816051180765,20.2825,9.345299999999998,0.0001827595163164863,15.922563479325074,too faint to mimic the catalog depth even in a total eclipse under the simple screen
1845606894,1.8245613821986317e+18,297.038727010108,18.7053079387945,28.1437537331465,20.0592,9.122,0.00022449155075695898,12.962625943773045,too faint to mimic the catalog depth even in a total eclipse under the simple screen
1845610041,1.8245628553883704e+18,297.047761381383,18.705701686958,28.471653911135498,18.7927,7.855499999999999,0.0007207754733695284,4.037318287754911,too faint to mimic the catalog depth even in a total eclipse under the simple screen
1845606942,1.8245613822396605e+18,297.036208744735,18.6950072008154,28.494401432508766,16.528,5.590799999999998,0.00580336652098368,0.5014330887904612,bright enough to mimic the catalog depth in simple full-throughput arithmetic
1845606381,1.8245611717611594e+18,297.046071036548,18.6913704782823,28.562104448890196,19.9663,9.0291,0.00024454568268342036,11.899617151561724,too faint to mimic the catalog depth even in a total eclipse under the simple screen
1845606898,1.824561382198636e+18,297.036496087875,18.7033520906429,28.666323660642277,18.1251,7.187899999999999,0.0013330302351993633,2.1829962465665984,too faint to mimic the catalog depth even in a total eclipse under the simple screen
520558503,1.824561176081213e+18,297.050564936751,18.6946245280562,28.684720299819706,18.1015,7.164300000000001,0.0013623227213064334,2.136057744973513,too faint to mimic the catalog depth even in a total eclipse under the simple screen
1845610082,1.8245628596682258e+18,297.050206274216,18.70371510701,28.7302622819197,20.3012,9.364,0.00017963873990638893,16.199178426192603,too faint to mimic the catalog depth even in a total eclipse under the simple screen
390988325,1.8245613822396652e+18,297.039743639017,18.7061274184373,28.91936182097926,15.1972,4.26,0.01976969640111861,0.14719497664290615,bright enough to mimic the catalog depth in simple full-throughput arithmetic
1845606895,1.824561382198632e+18,297.038912187899,18.7057271836821,29.047858823885186,18.5411,7.603899999999999,0.000908740743219373,3.2022334441513163,too faint to mimic the catalog depth even in a total eclipse under the simple screen
1845606428,1.8245611760410447e+18,297.04796499968,18.6920511201973,29.06424601722996,20.7227,9.785499999999999,0.00012184283627084008,23.883226039908205,too faint to mimic the catalog depth even in a total eclipse under the simple screen
390988333,1.8245613778927296e+18,297.037755057686,18.7049231214225,29.129703143125028,17.483,6.5458,0.002408130398771091,1.2084063227992228,too faint to mimic the catalog depth even in a total eclipse under the simple screen
1845606405,1.8245611760401326e+18,297.0453003658,18.6909867768585,29.208233319263204,19.3724,8.435199999999998,0.00042259076300015154,6.886094668375315,too faint to mimic the catalog depth even in a total eclipse under the simple screen
390988426,1.8245611717612308e+18,297.050724822795,18.6945914414042,29.208951594755316,16.9634,6.026199999999999,0.0038861539394258017,0.7488123335716255,bright enough to mimic the catalog depth in simple full-throughput arithmetic
1845606416,1.8245611760401536e+18,297.040097559703,18.6913722042151,29.49361795351967,19.2153,8.278099999999998,0.0004883823946705128,5.9584457420158055,too faint to mimic the catalog depth even in a total eclipse under the simple screen
1845606939,1.8245613822001974e+18,297.034881457665,18.7000894193992,29.611013850750517,20.7869,9.849699999999999,0.00011484709118997534,25.338038341662457,too faint to mimic the catalog depth even in a total eclipse under the simple screen
1845606896,1.8245613821986355e+18,297.037774109545,18.7052282713946,29.912277160546036,20.2927,9.3555,0.00018105061317218128,16.072853601619983,too faint to mimic the catalog depth even in a total eclipse under the simple screen
1845606927,1.824561382199513e+18,297.036363896202,18.703932028094,30.240514571946505,19.6772,8.739999999999998,0.0003191537855100765,9.117861457758343,too faint to mimic the catalog depth even in a total eclipse under the simple screen
1845606448,1.824561176081418e+18,297.043471575825,18.6904568900364,30.445599606908136,20.2112,9.274000000000001,0.00019516413002858244,14.910526845142192,too faint to mimic the catalog depth even in a total eclipse under the simple screen
1845606899,1.824561382198636e+18,297.034683596482,18.7007494536433,30.701237952965,18.1511,7.213899999999999,0.0013014874960156327,2.235903156126094,too faint to mimic the catalog depth even in a total eclipse under the simple screen
1845606410,1.824561176040145e+18,297.041464825795,18.6905639346229,30.83266251339546,19.0353,8.098099999999999,0.0005764478185186137,5.048158578305098,too faint to mimic the catalog depth even in a total eclipse under the simple screen
1845606897,1.8245613821986358e+18,297.034310485838,18.6997735431408,31.406937093498936,18.4332,7.495999999999999,0.0010036909309200975,2.899298888087354,too faint to mimic the catalog depth even in a total eclipse under the simple screen
390988448,1.8245611760812242e+18,297.038055703469,18.6918293843894,31.498009548630215,16.496,5.558799999999998,0.0059769551915905515,0.48686997086648864,bright enough to mimic the catalog depth in simple full-throughput arithmetic
1845606423,1.8245611760410378e+18,297.051073831574,18.6938972276852,31.58234886652948,19.5913,8.6541,0.00034542995816573373,8.424283798233308,too faint to mimic the catalog depth even in a total eclipse under the simple screen
1845606928,1.8245613821995146e+18,297.03442354504,18.6970237926223,31.60997677635763,19.8649,8.927699999999998,0.0002684849832488256,10.838595011114942,too faint to mimic the catalog depth even in a total eclipse under the simple screen
1845606923,1.8245613821995095e+18,297.038656027348,18.7064627949639,31.75920037022988,20.2968,9.3596,0.0001803682119518725,16.13366329082684,too faint to mimic the catalog depth even in a total eclipse under the simple screen
1845606874,1.8245613779194301e+18,297.03434393873,18.7007188088338,31.810576755713537,20.357,9.419799999999999,0.0001706396689940529,17.053478931100237,too faint to mimic the catalog depth even in a total eclipse under the simple screen
1845606929,1.8245613821995167e+18,297.034587539997,18.7017294424507,31.959010927242993,20.0692,9.131999999999998,0.00022243339984851155,13.082567644885426,too faint to mimic the catalog depth even in a total eclipse under the simple screen
390988407,1.8245611717342464e+18,297.05260748511,18.6968236630337,32.03477045228765,17.1646,6.227399999999999,0.0032287914907042736,0.9012660025826759,bright enough to mimic the catalog depth in simple full-throughput arithmetic
1845606875,1.8245613779194486e+18,297.034849634726,18.6953201552316,32.13550814225217,18.5567,7.619499999999999,0.000895777191219215,3.2485756821283736,too faint to mimic the catalog depth even in a total eclipse under the simple screen
1845606924,1.8245613821995095e+18,297.03848646836,18.7065107274715,32.20861687195337,20.2113,9.2741,0.00019514615557568975,14.911900218661094,too faint to mimic the catalog depth even in a total eclipse under the simple screen
390988312,1.8245613822396662e+18,297.040166183121,18.7076256945463,33.331032617520606,15.7605,4.8233,0.011767386009646929,0.24729366382766535,bright enough to mimic the catalog depth in simple full-throughput arithmetic
1845606438,1.8245611760414141e+18,297.044880263001,18.689745371942,33.352617874333944,20.6467,9.709499999999998,0.0001306772540579989,22.268603828394234,too faint to mimic the catalog depth even in a total eclipse under the simple screen
1845606376,1.8245611717611064e+18,297.041843467195,18.6897583337085,33.42723376351834,19.5727,8.6355,0.0003513985782353995,8.281194575723669,too faint to mimic the catalog depth even in a total eclipse under the simple screen
1845609651,1.8245626535097902e+18,297.051974954345,18.7036036445001,33.53976893798156,20.1594,9.2222,0.0002047010168401861,14.215855128222891,too faint to mimic the catalog depth even in a total eclipse under the simple screen
1845610083,1.824562859668226e+18,297.05045897259,18.7055363545353,33.694916894575165,19.4439,8.506699999999999,0.0003956580443110057,7.354835929261693,too faint to mimic the catalog depth even in a total eclipse under the simple screen
1845606442,1.8245611760414208e+18,297.038969161705,18.6904679692234,34.06906692416739,20.632,9.6948,0.00013245855103910772,21.969136587798225,too faint to mimic the catalog depth even in a total eclipse under the simple screen
1845606945,1.8245613822396687e+18,297.033544259172,18.700239797577,34.20156130960115,19.1817,8.244499999999999,0.0005037325327855021,5.776875247482034,too faint to mimic the catalog depth even in a total eclipse under the simple screen
1845606868,1.824561347880112e+18,297.035083897845,18.6936883287653,34.247025341039674,20.4465,9.5093,0.00015713755810946024,18.518806293101022,too faint to mimic the catalog depth even in a total eclipse under the simple screen
1845609634,1.8245626535088666e+18,297.053527258151,18.6980610448019,34.41193740936928,18.8998,7.962599999999998,0.0006530703998706813,4.455874895840062,too faint to mimic the catalog depth even in a total eclipse under the simple screen
1845610064,1.8245628596673774e+18,297.041030857409,18.7081886763083,34.41410747306775,18.6969,7.759699999999999,0.0007872632885306326,3.696349166022075,too faint to mimic the catalog depth even in a total eclipse under the simple screen
1845610101,1.8245628597084063e+18,297.047076326116,18.7079039800035,34.61417980778801,18.7844,7.847200000000001,0.0007263066156462568,4.006572344671163,too faint to mimic the catalog depth even in a total eclipse under the simple screen
1845606437,1.8245611760414126e+18,297.045973086372,18.6895105043578,34.907118431067076,20.8019,9.8647,0.00011327133002508954,25.690525566844112,too faint to mimic the catalog depth even in a total eclipse under the simple screen
390988462,1.824561171761066e+18,297.039299077216,18.6899893534864,35.1444888036839,16.6701,5.732900000000001,0.0050914326119095585,0.5715483679766499,bright enough to mimic the catalog depth in simple full-throughput arithmetic
390988315,1.8245628553883884e+18,297.049050619342,18.7071437974884,35.20102841167518,16.7519,5.814699999999998,0.004721934951242402,0.6162727843665744,bright enough to mimic the catalog depth in simple full-throughput arithmetic
1845610089,1.824562859668246e+18,297.04381638654,18.7087006955342,35.25121726649259,19.4785,8.5413,0.0003832480907668253,7.5929928161612,too faint to mimic the catalog depth even in a total eclipse under the simple screen
1845606375,1.8245611717378744e+18,297.048567682704,18.6903864121622,35.269259474239355,19.7316,8.7944,0.00030355682377660955,9.586343551089128,too faint to mimic the catalog depth even in a total eclipse under the simple screen
1845609633,1.824562653508866e+18,297.053848119704,18.6985235978676,35.39666298877052,17.2419,6.3047,0.003006907026969692,0.9677718578923428,bright enough to mimic the catalog depth in simple full-throughput arithmetic
390988392,1.824562653508866e+18,297.053848119704,18.6985235978676,35.433983700514666,17.2419,6.3047,0.003006907026969692,0.9677718578923428,bright enough to mimic the catalog depth in simple full-throughput arithmetic
1845606426,1.824561176041042e+18,297.048918519777,18.6904800393544,35.58533154585314,20.3844,9.447199999999999,0.00016638723317752483,17.489322614645623,too faint to mimic the catalog depth even in a total eclipse under the simple screen
1845609661,1.8245626535499622e+18,297.054031537401,18.6981823362524,36.09048382547166,17.6559,6.718699999999998,0.0020536195969569787,1.417010240996917,too faint to mimic the catalog depth even in a total eclipse under the simple screen
1845609605,1.824562649230021e+18,297.053930282751,18.7007933853108,36.28504719134594,18.3666,7.429399999999998,0.00106718570692276,2.726798139370712,too faint to mimic the catalog depth even in a total eclipse under the simple screen
1845606820,1.8245613478388628e+18,297.035974637758,18.6917535087856,36.31571505101736,19.0221,8.084899999999998,0.0005834988440285021,4.987156409615535,too faint to mimic the catalog depth even in a total eclipse under the simple screen
1845606434,1.824561176041407e+18,297.053214780633,18.6947810795003,36.390069849485,20.813,9.875799999999998,0.0001121192025057719,25.95451925240186,too faint to mimic the catalog depth even in a total eclipse under the simple screen
1845606872,1.8245613779194086e+18,297.03287999407,18.7005929782543,36.63404975704173,18.2792,7.341999999999999,0.0011566447741656462,2.515897763078685,too faint to mimic the catalog depth even in a total eclipse under the simple screen
1845606350,1.824561141681331e+18,297.03834831889,18.6899703052762,36.63901620320967,20.0146,9.0774,0.00023390526634503058,12.440934081866704,too faint to mimic the catalog depth even in a total eclipse under the simple screen
390988472,1.824561176081216e+18,297.044418591289,18.6887394868792,36.76901281372086,16.7682,5.8309999999999995,0.004651574703021666,0.625594596623303,bright enough to mimic the catalog depth in simple full-throughput arithmetic
1845606876,1.8245613779194499e+18,297.036033166297,18.7063203538069,36.81059986494679,18.4677,7.5305,0.0009722993602579225,2.9929053941042008,too faint to mimic the catalog depth even in a total eclipse under the simple screen
1845606792,1.8245613435596754e+18,297.033550864054,18.6948105946962,36.928279782353435,18.33,7.392799999999998,0.0011037735938483207,2.636410235050331,too faint to mimic the catalog depth even in a total eclipse under the simple screen
