Label	slice	Saturated	J.D.-2400000	JD_UTC	BJD_TDB	AIRMASS	FWHM_Mean	Source_Radius	Sky_Rad(min)	Sky_Rad(max)	rel_flux_T1	rel_flux_C2	rel_flux_C3	rel_flux_C4	rel_flux_C5	rel_flux_C6	rel_flux_C7	rel_flux_C8	rel_flux_C9	rel_flux_C10	rel_flux_C11	rel_flux_err_T1	rel_flux_err_C2	rel_flux_err_C3	rel_flux_err_C4	rel_flux_err_C5	rel_flux_err_C6	rel_flux_err_C7	rel_flux_err_C8	rel_flux_err_C9	rel_flux_err_C10	rel_flux_err_C11	rel_flux_SNR_T1	rel_flux_SNR_C2	rel_flux_SNR_C3	rel_flux_SNR_C4	rel_flux_SNR_C5	rel_flux_SNR_C6	rel_flux_SNR_C7	rel_flux_SNR_C8	rel_flux_SNR_C9	rel_flux_SNR_C10	rel_flux_SNR_C11	tot_C_cnts	tot_C_err	X(IJ)_T1	Y(IJ)_T1	X(FITS)_T1	Y(FITS)_T1	Source-Sky_T1	N_Src_Pixels_T1	Source_Error_T1	Source_SNR_T1	Peak_T1	Mean_T1	Sky/Pixel_T1	N_Sky_Pixels_T1	FWHM_T1	Width_T1	X-Width_T1	Y-Width_T1	Angle_T1	Roundness_T1	Variance_T1	X(IJ)_C2	Y(IJ)_C2	X(FITS)_C2	Y(FITS)_C2	Source-Sky_C2	Source_Error_C2	Source_SNR_C2	Peak_C2	Mean_C2	Sky/Pixel_C2	FWHM_C2	Width_C2	X-Width_C2	Y-Width_C2	Angle_C2	Roundness_C2	Variance_C2	X(IJ)_C3	Y(IJ)_C3	X(FITS)_C3	Y(FITS)_C3	Source-Sky_C3	Source_Error_C3	Source_SNR_C3	Peak_C3	Mean_C3	Sky/Pixel_C3	FWHM_C3	Width_C3	X-Width_C3	Y-Width_C3	Angle_C3	Roundness_C3	Variance_C3	X(IJ)_C4	Y(IJ)_C4	X(FITS)_C4	Y(FITS)_C4	Source-Sky_C4	Source_Error_C4	Source_SNR_C4	Peak_C4	Mean_C4	Sky/Pixel_C4	FWHM_C4	Width_C4	X-Width_C4	Y-Width_C4	Angle_C4	Roundness_C4	Variance_C4	X(IJ)_C5	Y(IJ)_C5	X(FITS)_C5	Y(FITS)_C5	Source-Sky_C5	Source_Error_C5	Source_SNR_C5	Peak_C5	Mean_C5	Sky/Pixel_C5	FWHM_C5	Width_C5	X-Width_C5	Y-Width_C5	Angle_C5	Roundness_C5	Variance_C5	X(IJ)_C6	Y(IJ)_C6	X(FITS)_C6	Y(FITS)_C6	Source-Sky_C6	Source_Error_C6	Source_SNR_C6	Peak_C6	Mean_C6	Sky/Pixel_C6	FWHM_C6	Width_C6	X-Width_C6	Y-Width_C6	Angle_C6	Roundness_C6	Variance_C6	X(IJ)_C7	Y(IJ)_C7	X(FITS)_C7	Y(FITS)_C7	Source-Sky_C7	Source_Error_C7	Source_SNR_C7	Peak_C7	Mean_C7	Sky/Pixel_C7	FWHM_C7	Width_C7	X-Width_C7	Y-Width_C7	Angle_C7	Roundness_C7	Variance_C7	X(IJ)_C8	Y(IJ)_C8	X(FITS)_C8	Y(FITS)_C8	Source-Sky_C8	Source_Error_C8	Source_SNR_C8	Peak_C8	Mean_C8	Sky/Pixel_C8	FWHM_C8	Width_C8	X-Width_C8	Y-Width_C8	Angle_C8	Roundness_C8	Variance_C8	X(IJ)_C9	Y(IJ)_C9	X(FITS)_C9	Y(FITS)_C9	Source-Sky_C9	Source_Error_C9	Source_SNR_C9	Peak_C9	Mean_C9	Sky/Pixel_C9	FWHM_C9	Width_C9	X-Width_C9	Y-Width_C9	Angle_C9	Roundness_C9	Variance_C9	X(IJ)_C10	Y(IJ)_C10	X(FITS)_C10	Y(FITS)_C10	Source-Sky_C10	Source_Error_C10	Source_SNR_C10	Peak_C10	Mean_C10	Sky/Pixel_C10	FWHM_C10	Width_C10	X-Width_C10	Y-Width_C10	Angle_C10	Roundness_C10	Variance_C10	X(IJ)_C11	Y(IJ)_C11	X(FITS)_C11	Y(FITS)_C11	Source-Sky_C11	Source_Error_C11	Source_SNR_C11	Peak_C11	Mean_C11	Sky/Pixel_C11	FWHM_C11	Width_C11	X-Width_C11	Y-Width_C11	Angle_C11	Roundness_C11	Variance_C11	N_Src_Pixels_C2	N_Sky_Pixels_C2	N_Src_Pixels_C3	N_Sky_Pixels_C3	N_Src_Pixels_C4	N_Sky_Pixels_C4	N_Src_Pixels_C5	N_Sky_Pixels_C5	N_Src_Pixels_C6	N_Sky_Pixels_C6	N_Src_Pixels_C7	N_Sky_Pixels_C7	N_Src_Pixels_C8	N_Sky_Pixels_C8	N_Src_Pixels_C9	N_Sky_Pixels_C9	N_Src_Pixels_C10	N_Sky_Pixels_C10	N_Src_Pixels_C11	N_Sky_Pixels_C11
TOI_3505.01_50.000s_R-0001_aligned.fits	1	0	59782.592940266244	2459782.5929402662	2459782.598234811	1.3202923982859234	18.39535742615953	35	70	100	0.1093098578681283	0.1225995647854063	0.1490570478737821	0.1091716357058285	0.1223112803828057	0.0880690366436944	0.1092453704824257	0.1564364176399941	0.0832527003396726	0.0923181934419662	0.084115286058278	0.0004453157385645	0.0005114434067932	0.0005317927240261	0.0004870128941251	0.0005072182443101	0.0004716524699131	0.0004907815232324	0.0005405301896945	0.0004653059952327	0.00046900420296	0.000466434615777	245.46596583467777	239.71286589481562	280.29162705590846	224.16580140440266	241.14132674615757	186.7244258466879	222.59470927695614	289.41291462073696	178.92032596320445	196.83873376683383	180.33671432844415	5193271.540709265	6903.350542140141	1847.164406464571	2352.516322242873	1847.664406464571	1743.9836777571272	567675.7739855256	3848.4510006474966	2186.069955134944	259.6786862433611	2395.1806640625	147.5076008217371	849.4240887558883	13543	18.24433699192507	29.33005603945714	33.20867543587067	25.45143664304361	13.593462844256035	0.7400842643212927	44594.26165440917	2716.9742446052132	928.6411002317951	2717.4742446052132	3167.858899768205	567159.342187257	2226.2343834284975	254.76173866015267	2390.645263671875	147.37340870179543	883.1774344951306	17.981855389612022	29.65558182670196	33.356238929914646	25.954924723489277	18.065353559838965	0.7303613933861263	43477.27433025013	1695.7684251637568	3525.642161348241	1696.2684251637568	570.8578386517588	673677.3653644403	2196.6176791259277	306.68849284346476	2641.02880859375	175.0515636683681	830.7713632240884	18.759067363528423	29.732558373170093	33.98973916550196	25.475377580838227	11.453956607810781	0.7300629295886066	58096.00166651512	655.1125677591232	789.0610123211055	655.6125677591232	3307.4389876788946	511154.38811502885	2165.0461783364403	236.09398877015423	2245.136962890625	132.8208123291755	844.227857426872	19.647376275840543	29.488424821522187	33.77754950465708	25.199300138387297	16.112544489238115	0.7043919968927582	36285.44300372006	3129.004184824319	2252.932439914723	3129.504184824319	1843.567560085277	565971.0479815183	2206.4775779716633	256.5043278172785	2311.80224609375	147.06463662556558	868.2484907666365	18.399211734544767	31.05023708149866	33.01797940885969	29.082494754137635	25.074458489096756	0.8190475689338934	38229.94665619064	2075.9422424273075	842.066856260474	2076.4422424273075	3254.433143739526	420346.8770972402	2175.965025965891	193.1772211782917	2059.6298828125	109.2249523318648	869.973589330764	17.843043250676565	28.657213877312095	32.87767786359327	24.43674989103092	13.446953279125173	0.7151381204132816	26268.141808606808	3328.785983323449	3589.975038001092	3329.285983323449	506.5249619989081	511465.6221047621	2183.522851812321	234.23873108552374	2137.686767578125	132.90168486456207	848.9830753712059	18.683642000410423	29.73090212353013	33.60836010287349	25.853444144186767	11.833035926069156	0.7499801027052984	32687.497966219846	632.5264272892256	1725.1835617213246	633.0264272892256	2371.3164382786754	702517.4780626809	2201.0245834486927	319.17747913652823	2805.7646484375	182.54551713000458	832.7982015114122	18.77615102242582	29.515997124379926	33.728856145456284	25.303138103303567	11.532703482542551	0.7305192674945572	67736.18452260985	2000.8610849305276	1315.1479416627872	2001.3610849305276	2781.352058337213	399125.59574109176	2162.947571278227	184.52855771498076	2036.6142578125	103.71071261500781	860.0292309059053	17.61350778237294	28.715269255184786	32.60319580909721	24.82734270127236	13.133726037195194	0.7365932746859701	23845.34096784711	2298.6806302555074	3042.8758383389118	2299.1806302555074	1053.6241616610882	438913.72456328804	2145.963714842808	204.5298909424657	1954.0325927734375	114.0494511920358	841.9642953985058	18.56706596156278	30.297207092750888	33.28854756344189	27.305866622059884	17.354533050031886	0.7846335734689874	23850.846755020706	2511.845588074526	2130.6266407831304	2512.345588074526	1965.8733592168696	402940.0994919571	2165.276928237738	186.0917161390065	2004.247802734375	104.70189159850625	862.9100702965087	17.83367391485547	28.71242325966786	32.38424444591367	25.04060207342205	16.87047781540292	0.7316840424171038	23150.325815053362	3848.451000647496	13392	3848.451000647497	13078	3848.4510006474966	13680	3848.4510006474966	13567	3848.4510006474966	13519	3848.4510006474966	12889	3848.451000647497	13354	3848.4510006474966	13323	3848.4510006474966	13663	3848.4510006474966	13435
TOI_3505.01_50.000s_R-0002_aligned.fits	2	0	59782.593700694386	2459782.5937006944	2459782.599005828	1.3162138108445802	17.611948553526815	35	70	100	0.1085470984641241	0.1233173184102562	0.146776741765153	0.1096978503146011	0.1220593827540206	0.0887809784412672	0.1104223195383572	0.1545444724623884	0.0849878479575666	0.0922514655549985	0.0833800094889152	0.000485750451217	0.000557950893307	0.0005774262912119	0.0005328524940303	0.0005524360897516	0.0005161825673905	0.0005362289536265	0.0005872462765547	0.0005104998346964	0.000512718200774	0.0005087225810803	223.4626816962876	221.01822918384784	254.1913037196578	205.8690754825839	220.94751776428055	171.99530563398622	205.9238293485732	263.1680755288747	166.47967772235975	179.92625464773516	163.90074392187472	4819287.72034464	6992.651825462993	1843.2566311159321	2354.4752523815196	1843.7566311159321	1742.0247476184804	523119.6987071936	3848.4510006474966	2214.5013908435344	236.22459704481378	2453.22314453125	135.92993612733525	882.8695032187376	13482	17.587409816701577	27.787777060236813	30.61092915466431	24.964624965809314	15.926491889335152	0.7855628591180961	44093.49019708761	2713.0028580406765	930.4751564129027	2713.5028580406765	3166.024843587097	529059.4461424728	2250.1972916249056	235.1169153529778	2566.279541015625	137.47334864168968	917.7078866484522	16.318701172156103	28.353034192204923	31.04178341266434	25.664284971745502	21.612907374334807	0.7680261862167259	43590.38890766846	1691.9012378781385	3527.671183392271	1692.4012378781385	568.8288166077291	616823.9409287372	2222.9475040522702	277.4802103083012	2753.0986328125	160.27849667956207	867.34655333483	17.950980605675014	28.00425029301016	31.251134128446953	24.75736645757336	14.851835839994243	0.7635449822894745	58390.277375901416	651.2465526740381	790.8264121023687	651.7465526740381	3305.6735878976315	476404.90861497493	2196.538677482412	216.88892324036465	2391.774658203125	123.7913406029648	877.4201468813736	18.828048421003615	27.986704160334405	31.41445632067908	24.558951999989734	18.170662417950663	0.7341145534363072	36632.56497316842	3125.269475434314	2255.0412475562093	3125.769475434314	1841.4587524437907	524249.6907922141	2230.5828541622805	235.02811824002018	2393.485107421875	136.22355870037316	901.8617810624307	17.148253250358653	29.78436121669116	30.777328117546386	28.791394315835937	32.98740942482304	0.8478330982184781	38412.693177677196	2072.01056360812	843.7634384588656	2072.51056360812	3252.7365615411345	392972.5883113062	2207.5441025834607	178.01347110185267	2232.36083984375	102.11188559895633	903.7618243170123	17.199248668495855	27.13242600787663	30.32146515046175	23.943386865291508	18.34871262080407	0.7425416912721031	26655.870260814212	3324.7541933897	3592.078704578452	3325.2541933897	504.42129542154817	479238.3215283477	2208.9426071888174	216.95372254974257	2216.18896484375	124.5275882290606	882.3422680469639	18.271074817045704	28.524520073014322	31.166927761068155	25.882112384960493	13.110402220698804	0.8124479216841511	32380.91317932877	628.6354536951876	1727.1385005960867	629.1354536951876	2369.3614994039135	645097.9552105493	2226.9598161124773	289.67651348854304	2858.31982421875	167.6253524085437	866.3883976099047	17.959088822418604	27.916201492902175	31.353306601261888	24.47909638454246	13.280669773498031	0.7571850496241355	67368.12076057379	1996.8856003206718	1317.1445512122307	1997.3856003206718	2779.355448787769	377498.13770857686	2196.2155935959922	171.88573781614812	2098.883544921875	98.09092999886533	892.2475381918081	16.971113588173925	26.882899823229224	29.612880546495866	24.152919099962585	16.5795703469462	0.7827707863813098	25014.779801522564	2294.9765958548824	3045.000066146254	2295.4765958548824	1051.499933853746	407036.62952477345	2177.604354427441	186.91945977110055	2014.482666015625	105.76635364625665	875.822129095813	18.118999448264578	29.14273912893139	30.89179401943433	27.393684238428452	23.651185584328065	0.8367453692692736	23496.242311559246	2508.1920247764515	2132.7336169161476	2508.6920247764515	1963.7663830838524	370906.1015826878	2194.233801791254	169.03672766315975	2109.865234375	96.37802365686437	896.4313153040109	17.378515478501352	27.170898046127917	30.180402775208243	24.161393317047587	18.462721064296865	0.7550952626706148	23536.088585179317	3848.4510006474966	13739	3848.451000647497	13198	3848.4510006474966	13560	3848.4510006474966	13810	3848.4510006474966	13536	3848.4510006474966	13185	3848.4510006474966	13275	3848.4510006474966	13232	3848.451000647497	13639	3848.451000647497	13540
TOI_3505.01_50.000s_R-0003_aligned.fits	3	0	59782.59446156211	2459782.594461562	2459782.599766962	1.312234378705693	15.59629561794992	35	70	100	0.1089211736495243	0.1219024276128361	0.1499249774217744	0.1087065358950066	0.1221738147871919	0.0879860116517953	0.1087550670657137	0.1562224205332831	0.0841587476406179	0.0919163386186423	0.0847953902475838	0.0004473023082261	0.0005119765773445	0.0005369661964754	0.0004899222413784	0.0005097586421806	0.0004739205671625	0.0004930214486247	0.0005446537986237	0.0004688240884473	0.0004714560785597	0.000469483902776	243.50684458009283	238.10157145297072	279.2074778745138	221.8852844671187	239.66992352412464	185.65560929039503	220.5889163019044	286.82884600829624	179.5102890709756	194.96267584341234	180.61405246526448	5157016.910467158	6895.297742624293	1848.8480784199223	2353.09430227071	1849.3480784199223	1743.4056977292898	561708.3344185269	3848.451000647497	2181.0566567016394	257.53954290576985	3135.3349609375	145.9569926508146	847.6902494033033	13651	15.185309181990391	25.134641059539717	28.851521382796786	21.417760736282645	12.076068379480674	0.7199848887293416	70874.01621727756	2718.5669328056924	929.1006650856359	2719.0669328056924	3167.399334914364	560345.4143191674	2214.6764295407197	253.01457442944476	3141.77197265625	145.60284494330057	881.8045278112787	14.659067048552085	25.79845589186915	29.158514756992766	22.438397026745534	17.167166325806612	0.7256028014529566	68544.03905558452	1697.4436871967316	3526.3344421529314	1697.9436871967316	570.1655578470686	672361.8140715561	2199.7862118442677	305.6487082478156	3414.033447265625	174.709724499138	829.1490950124836	16.505238970121955	25.678591693330013	29.752756015987462	21.60442737067256	8.598201697376462	0.7145346202359714	94580.91053882823	656.8428242768258	789.514732499527	657.3428242768258	3306.985267500473	505635.5543501028	2164.8403693929527	233.56713109146662	2840.49462890625	131.38677204543603	844.1962602155513	16.300270318129748	25.315103977794713	29.663702562267293	20.966505393322134	15.461550670221369	0.6632346271390269	55973.3956476917	3130.8004008963894	2253.459954434301	3131.3004008963894	1843.040045565699	561457.0760531547	2202.4125615587877	254.92820275951192	3023.8251953125	145.8917044698478	865.7180399696676	15.012470921816918	27.46090661163195	29.019234225194516	25.902578998069384	25.541933527997525	0.8335373762337386	61099.1705262729	2077.6068134737234	842.528384075149	2078.1068134737234	3253.971615924851	417050.72042607097	2171.3112483053073	192.07320956476232	2598.16455078125	108.3684631442372	868.8909404828507	14.91325154462696	24.45095126103137	28.48464184714149	20.417260674921256	12.411831532379434	0.69080786320457	41272.52082620999	3330.33287038428	3590.6124252808886	3330.83287038428	505.8875747191114	505839.14934535744	2179.9788670911275	232.0385564197363	2837.07470703125	131.4396751472867	846.9084115220123	15.424953374903192	25.446063106808822	29.061721162058262	21.830405051559385	10.486382539452789	0.7351532386027444	52566.321172774136	634.3942409324919	1725.694049002399	634.8942409324919	2370.805950997601	696787.7894226159	2204.460627119713	316.08085027720335	3576.099853515625	181.0566873023412	831.0546715160618	16.107694278821985	25.629387371871296	29.622534879293678	21.636239864448914	8.057987555726521	0.7204079267179407	105745.88093090095	2002.4395725260163	1315.639349389398	2002.9395725260163	2780.860650610602	400317.8369320058	2160.8957781178374	185.2555042153337	2515.62060546875	104.02051029483107	858.5204078782256	15.64755795004064	24.612100687657527	28.081713835062025	21.14248754025303	13.325239659147845	0.7263062354393959	38078.35439146392	2300.426112168311	3043.6762869826907	2300.926112168311	1052.8237130173093	434112.1163222338	2143.610712498079	202.51443687568474	2562.594482421875	112.80177823472222	840.4019541945821	16.173628620249694	26.454624422436112	28.9237870693821	23.985461775490123	18.105096821772527	0.7917476214844819	38552.806950767714	2513.4860348756138	2131.2791633001857	2513.9860348756138	1965.2208366998143	403109.4392248923	2161.721645509622	186.47610808831033	2523.993896484375	104.74589364839767	860.4101422091974	15.629809588195538	24.859071912490045	28.22842744358376	21.489716381396324	14.467744735083475	0.7304512935506686	37387.15266124299	3848.451000647497	13929	3848.451000647497	12762	3848.4510006474966	13609	3848.4510006474966	13580	3848.4510006474966	13685	3848.451000647497	12882	3848.4510006474966	12941	3848.4510006474966	13359	3848.451000647497	13627	3848.451000647497	13480
TOI_3505.01_50.000s_R-0004_aligned.fits	4	0	59782.595222557895	2459782.595222558	2459782.6005278192	1.3083024089164847	14.469742604905223	35	70	100	0.107834577028149	0.1225069894808207	0.1480872860054757	0.1090565458700195	0.123805853240186	0.0887307075611286	0.1096384763198504	0.1549582585776225	0.0834735566269907	0.0920213064438778	0.084123090580575	0.0004547785640006	0.0005228618447649	0.0005445549807639	0.0004996347593388	0.0005204972694916	0.000483401432836	0.0005027462964462	0.000552212308799	0.0004771273853745	0.0004797137822876	0.000477355188929	237.11446748840788	234.300878343704	271.9418446925879	218.27253575058253	237.86071608237518	183.5549121990904	218.07913274518367	280.61355407784964	174.95025266988443	191.82543808737486	176.2274560570046	5047285.667189639	6871.614126304477	1846.8906060719712	2351.201529908756	1847.3906060719712	1745.2984700912439	544271.9150616336	3848.4510006474966	2172.5034971702066	250.52752079367175	3092.433349609375	141.42622966228765	844.356545148927	13701	14.339588885087784	23.408084040558926	26.26132318552874	20.55484489558911	11.597538008069158	0.7652570775309595	74421.92807803693	2716.674021674095	927.1807365060829	2717.174021674095	3169.319263493917	550845.36482315	2211.7953365196363	249.0489765160329	3167.004150390625	143.13430643406164	873.6528631682894	13.673504277732333	23.842760664894232	26.573658813118037	21.111862516670428	14.55056041146302	0.7673618826677842	75630.9660599198	1695.5171718177564	3524.0966863418403	1696.0171718177564	572.4033136581597	651029.6257604281	2191.125214411551	297.12114190391844	3483.461669921875	169.1666661861859	828.2434860920122	14.248896259743086	23.486921101490452	26.597613989821216	20.376228213159692	6.596858522100569	0.7603028316586684	102936.08443929092	655.2057491970434	787.7106031173374	655.7057491970434	3308.7893968826625	496313.32408858975	2159.66564035245	229.81026081777787	2782.829345703125	128.96443894052067	841.2092359922519	15.385711145525322	23.529667331535258	26.884950496526574	20.174384166543945	11.84381890492764	0.7295884805136705	59765.398623788	3128.8349411834015	2251.3915596534443	3129.3349411834015	1845.1084403465557	556042.2263077688	2194.2604897165834	253.40757349169093	2962.23828125	144.48468389339385	858.8403927100031	14.147514748233338	25.963231924208827	26.412974381913116	25.513489466504538	36.93801852697712	0.8821764489074081	67129.7980268821	2075.715557177282	840.7416335364413	2076.215557177282	3255.7583664635586	411349.86402294924	2165.0180475849716	189.99835335405203	2562.84521484375	106.88712522356141	861.9687470214627	14.213025272522138	23.023682292043333	26.34853459255256	19.698829991534105	9.07393687995518	0.7356303901798154	44226.52476414857	3328.128199421336	3588.504886131567	3328.628199421336	507.9951138684328	498700.00176722603	2172.2112062046867	229.58172775407076	2764.628173828125	129.5846047366383	841.0896662160673	14.879017073965501	23.121662620202578	26.097624519833087	20.145700720572073	5.53957762230213	0.7679745714415082	59088.17815991907	632.5270524518735	1723.894212336235	633.0270524518735	2372.605787663765	677183.4321481977	2192.0781664657015	308.9230313534046	3568.364501953125	175.9625969082788	829.589343798513	15.084872230812351	24.059075378943916	27.24573073854957	20.872420019338257	4.978918663054586	0.762811517691397	110624.1972199528	2000.6282988534322	1313.813128807445	2001.1282988534322	2782.686871192555	388855.7162985746	2154.8963850023756	180.4521641991366	2522.204345703125	101.04213779340056	852.6281941468835	13.955455605986012	22.455077562246196	25.467011480979256	19.44314364351314	6.540878445411804	0.7577136791915939	40599.95258717073	2298.491369707058	3041.48336439745	2298.991369707058	1055.0166356025502	425319.37641650764	2134.195592565683	199.2879087081227	2546.3720703125	110.51703044808112	837.0001409449388	14.966557831431105	24.915132528199894	26.603157301044867	23.227107755354922	15.223251388342188	0.8540601097855594	41257.959115707854	2511.7798359391745	2129.3727612233524	2512.2798359391745	1967.1272387766476	391646.7355562472	2153.5312846690567	181.86257072018034	2527.146728515625	101.76736964829567	855.2714850053973	14.273025322918485	22.852308064306005	25.699620048450523	20.004996080161487	14.409491841291194	0.7499424486925095	40570.61490435166	3848.4510006474966	13400	3848.4510006474966	12925	3848.4510006474966	13584	3848.4510006474966	13529	3848.451000647497	13504	3848.4510006474966	12850	3848.4510006474966	13326	3848.4510006474966	13154	3848.451000647497	13850	3848.451000647497	13458
TOI_3505.01_50.000s_R-0005_aligned.fits	5	0	59782.595983564854	2459782.595983565	2459782.6012884346	1.304417148919055	15.231766469691506	35	70	100	0.1083513473126296	0.1226063283780092	0.148652579817308	0.1076524329577277	0.1239160398286868	0.088300471524966	0.1105563644106832	0.1537070268198792	0.0832318919875218	0.0928515152780187	0.0848473426506385	0.0003553319542059	0.0004081525213378	0.000428370314101	0.0003895317598399	0.0004065103800009	0.0003757750669808	0.0003928954663451	0.0004333871863394	0.0003704934302064	0.0003741078448849	0.0003719839637912	304.9299282829338	300.393411698491	347.01886410893644	276.3636859854107	304.82872252468724	234.9822521074316	281.38875064947825	354.66444709216927	224.65146532056622	248.19451542532025	228.09408713722434	6192775.751845944	6584.23159152099	1846.026793837158	2351.1396013588683	1846.526793837158	1745.3603986411317	670995.596317491	3848.4510006474966	2081.6356014387247	322.34056520446313	3482.976806640625	174.35471991317985	743.4373798601017	13975	15.089841156360091	23.06043982399873	26.178561364938528	19.942318283058935	8.068231824392436	0.7528776556894574	116181.5891257967	2715.5813361838805	927.4731539035714	2716.0813361838805	3169.0268460964285	676348.8483974859	2117.8264194409644	319.3599070201511	3531.84912109375	175.7457346562789	769.4293667715832	14.801349657467	23.495185228825	26.394330710876563	20.59603974677344	14.36904792642639	0.7522533994198455	115797.27993223509	1694.6342813697268	3524.149947957348	1695.1342813697268	572.3500520426519	801436.489951021	2115.335544236443	378.86967490082503	3872.189697265625	208.2491084896704	728.3141418747906	15.090412664868763	22.824579534174372	26.489490990804626	19.15966807754412	5.5739804707273555	0.7184711507247731	162658.00336907356	653.972758391825	787.7930495016262	654.472758391825	3308.7069504983738	601874.1589071015	2071.2967835862555	290.5784258811106	3111.351318359375	156.39387348464015	744.5184090342001	15.870595647849505	23.27655755964316	26.755203876098488	19.797911243187833	13.079897201564773	0.7131619958234273	91549.39447834881	3127.727818973165	2251.5808576221366	3128.227818973165	1844.9191423778634	682777.2000058265	2102.190021309715	324.79328371107	3444.65869140625	177.4161084267281	755.029647563912	14.921252937294087	25.500444196439574	26.002745949839806	24.99814244303934	35.583981085128684	0.8846099835798488	106791.6261404767	2074.5448398871295	840.782605111759	2075.0448398871295	3255.717394888241	502457.76166038215	2065.792368481528	243.22762022289615	2850.845703125	130.5610391234926	760.2920107048395	14.995998837701535	22.212229799859532	25.61637456260517	18.808085037113894	6.337417262216007	0.7281977648080593	68330.455744043	3327.3426003209315	3588.5114772766174	3327.8426003209315	507.98852272338263	616493.4934194293	2079.1786205029725	296.5081919081554	3199.61669921875	160.19263161092738	737.87539219389	15.528149853388362	22.701197488911347	25.754615551574474	19.647779426248224	6.427805434070324	0.7573216815503431	96047.07952592584	631.5221635994592	1723.6834540289835	632.0221635994592	2372.8165459710162	825056.211369589	2119.813849492024	389.2116336381608	4133.25244140625	214.38657039696605	732.8187813016451	15.61630938023127	23.189919280138305	26.588464722763856	19.791373837512758	2.6044151074861204	0.7433945181443977	174611.27152486448	1999.5489449388663	1313.84411020516	2000.0489449388663	2782.65588979484	475832.04140607314	2053.0910122187356	231.7637350581213	2742.157958984375	123.64248403474932	751.9584643859316	15.066117474555211	22.45058790745663	25.308368471909883	19.59280734300338	2.8063379659813186	0.7731666439178558	61920.82583054783	2297.567935044459	3041.4575351435583	2298.067935044459	1055.0424648564417	526154.3808077043	2038.6683494821625	258.08728572322786	2821.1005859375	136.71848250612507	734.2150899599144	15.476174222077319	24.385588518441523	26.243854080590133	22.527322956292917	15.084995614827587	0.8376978590309736	66056.53812774192	2510.6898688439965	2129.2927553888994	2511.1898688439965	1967.2072446111006	484345.16592133045	2056.053317897389	235.57033356345212	2714.08251953125	125.85457521476565	752.5456289005537	15.093229334813417	22.598964219135617	25.414991037247717	19.782937401023517	11.781265293906841	0.7600160322366305	62411.201849663565	3848.4510006474966	13657	3848.4510006474966	12590	3848.451000647497	13616	3848.451000647497	13680	3848.451000647497	13636	3848.451000647497	12807	3848.4510006474966	13000	3848.4510006474966	13384	3848.4510006474966	13745	3848.4510006474966	13372
