time_bjd_tdb,time_btjd,normalized_flux,normalized_flux_error,quality,quality_zero,phase_days_current_ephemeris,cycle_current_ephemeris
2460506.5525117535,3506.5525117535144,1.0102217006571435,0.003199640167606493,1073741856,False,-1.1949952463754665,245
2460506.5548266093,3506.5548266093247,0.9977598901725091,0.003199640167606493,1073741856,False,-1.1926803905652117,245
2460506.5571414656,3506.5571414656006,1.0062129638592594,0.003199640167606493,1073741856,False,-1.1903655342892956,245
2460506.5594563214,3506.559456321411,1.0012786662769233,0.003199640167606493,1073741824,False,-1.1880506784790408,245
2460506.5617711777,3506.5617711776868,0.9968268190416607,0.003199640167606493,1073741824,False,-1.1857358222031247,245
2460506.564086034,3506.5640860339627,0.9976617192160439,0.003199640167606493,1073741824,False,-1.1834209659272086,245
2460506.56640089,3506.566400889773,1.004373525051416,0.003199640167606493,1073741824,False,-1.1811061101169538,245
2460506.568715746,3506.568715746049,0.9988402475410172,0.003199640167606493,1073741824,False,-1.1787912538410377,245
2460506.571030602,3506.571030601859,1.000944038620824,0.003199640167606493,1073741824,False,-1.1764763980307829,245
2460506.573345458,3506.573345458135,1.002649840947553,0.003199640167606493,1073741824,False,-1.1741615417548668,245
2460506.575660314,3506.5756603139453,0.9985710075833041,0.003199640167606493,0,True,-1.171846685944612,245
2460506.57797517,3506.577975170221,0.9971474989115958,0.003199640167606493,0,True,-1.1695318296686958,245
2460506.5802900265,3506.580290026497,0.9975652172254443,0.003199640167606493,0,True,-1.1672169733927797,245
2460506.5826048823,3506.5826048823074,0.9983834873470929,0.003199640167606493,0,True,-1.164902117582525,245
2460506.5849197386,3506.5849197385833,0.9986534425758915,0.003199640167606493,0,True,-1.1625872613066088,245
2460506.5872345944,3506.5872345943935,1.0017949727887037,0.003199640167606493,0,True,-1.160272405496354,245
2460506.5895494507,3506.5895494506694,0.9935419365821582,0.003199640167606493,0,True,-1.157957549220438,245
2460506.5918643065,3506.5918643064797,1.0069994044176096,0.003199640167606493,0,True,-1.155642693410183,245
2460506.5941791623,3506.59417916229,1.0050541054891333,0.003199640167606493,0,True,-1.1533278375999283,245
2460506.5964940186,3506.596494018566,0.9994885811739697,0.003199640167606493,0,True,-1.1510129813240122,245
2460506.5988088744,3506.598808874376,0.996175028265129,0.003199640167606493,0,True,-1.1486981255137574,245
2460506.60112373,3506.6011237301864,1.0039219505728607,0.003199640167606493,0,True,-1.1463832697035026,245
2460506.603438586,3506.6034385859966,0.99500019550743,0.003199640167606493,0,True,-1.1440684138932478,245
2460506.6057534423,3506.6057534422725,1.006194962870278,0.003199640167606493,0,True,-1.1417535576173317,245
2460506.608068298,3506.608068298083,0.9972433452370337,0.003199640167606493,0,True,-1.1394387018070768,245
2460506.610383154,3506.610383153893,0.9994798191031741,0.003199640167606493,0,True,-1.137123845996822,245
2460506.61269801,3506.612698010169,1.0033021681773986,0.003199640167606493,0,True,-1.134808989720906,245
2460506.615012866,3506.615012865979,0.998972095844418,0.003199640167606493,0,True,-1.1324941339106511,245
2460506.617327722,3506.6173277217895,0.9986033139939927,0.003199640167606493,0,True,-1.1301792781003963,245
2460506.6196425776,3506.6196425775997,1.000405677917245,0.003199640167606493,0,True,-1.1278644222901415,245
2460506.621957434,3506.6219574338757,0.9988549702041908,0.003199640167606493,0,True,-1.1255495660142254,245
2460506.6242722897,3506.624272289686,0.9970087959269603,0.003199640167606493,0,True,-1.1232347102039706,245
2460506.6265871455,3506.626587145496,1.000814932189917,0.003199640167606493,0,True,-1.1209198543937158,245
2460506.628902002,3506.628902001772,0.9947158156450767,0.003199640167606493,0,True,-1.1186049981177997,245
2460506.6312168576,3506.6312168575823,1.0018983294605377,0.003199640167606493,0,True,-1.1162901423075449,245
2460506.633531713,3506.633531712927,1.000939627782464,0.003199640167606493,0,True,-1.1139752869629513,245
2460506.6358465687,3506.635846568737,0.9995550417789841,0.003199640167606493,0,True,-1.1116604311526965,245
2460506.6381614245,3506.6381614245474,1.002941313914836,0.003199640167606493,0,True,-1.1093455753424417,245
2460506.6404762804,3506.6404762803577,0.996090328247438,0.003199640167606493,0,True,-1.107030719532187,245
2460506.642791136,3506.642791136168,0.9982268429793997,0.003199640167606493,0,True,-1.104715863721932,245
2460506.645105992,3506.645105991978,1.0003068512956181,0.003199640167606493,0,True,-1.1024010079116773,245
2460506.647420848,3506.6474208477885,0.9994709974264546,0.003199640167606493,0,True,-1.1000861521014225,245
2460506.6497357036,3506.6497357035987,0.9984787972192167,0.003199640167606493,0,True,-1.0977712962911677,245
2460506.6520505594,3506.652050559409,0.9991304687839009,0.003199640167606493,0,True,-1.0954564404809128,245
2460506.654365415,3506.654365415219,1.0025642468410052,0.003199640167606493,0,True,-1.093141584670658,245
2460506.656680271,3506.6566802710295,1.002494507910183,0.003199640167606493,0,True,-1.0908267288604032,245
2460506.658995127,3506.6589951268397,1.0009162622603425,0.003199640167606493,0,True,-1.0885118730501484,245
2460506.6613099826,3506.66130998265,0.9971021984095232,0.003199640167606493,0,True,-1.0861970172398936,245
