time_tbjd,pdcsap_flux,pdcsap_flux_err,normalized_flux,quality,used_in_clean_mask
1335.7402559653262,286088.03125,59.73988723754883,0.9979686489866982,0,True
1335.7416448357205,286158.28125,59.751014709472656,0.9982137039695473,0,True
1335.7430337061146,286094.625,59.74802780151367,0.9979916501438962,0,True
1335.744422576509,286020.59375,59.73948287963867,0.9977334049239809,0,True
1335.745811446903,286165.15625,59.74625778198242,0.9982376862187585,0,True
1335.747200317298,286072.53125,59.744991302490234,0.9979145799157493,0,True
1335.748589187692,286035.3125,59.73682403564453,0.9977847487393376,0,True
1335.749978058552,286051.875,59.74388885498047,0.997842524157892,0,True
1335.751366928947,286026.0625,59.73406982421875,0.9977524817131261,0,True
1335.752755799341,286025.03125,59.73921585083008,0.9977488843757445,0,True
1335.7541446697353,286128.375,59.74896240234375,0.9981093811854785,0,True
1335.7555335401296,286148.9375,59.75043869018555,0.9981811099126648,0,True
1335.7569224105237,286295.5,59.765724182128906,0.9986923678617584,0,True
1335.758311280918,286301.71875,59.76407241821289,0.9987140608962722,0,True
1335.759700151312,286270.5,59.76334762573242,0.9986051596828086,0,True
1335.761089021707,286247.34375,59.76142120361328,0.9985243831070563,0,True
1335.762477892102,286062.625,59.7413330078125,0.9978800236748404,0,True
1335.7638667624954,286230.5625,59.76174545288086,0.9984658446169362,0,True
1335.7652556328896,286408.90625,59.77888488769531,0.9990879659635198,0,True
1335.7666445032844,286279.875,59.76386260986328,0.9986378627499148,0,True
1335.7680333741437,286290.25,59.76972579956055,0.998674054144179,0,True
1335.7694222445377,286435.65625,59.780338287353516,0.9991812787149962,0,True
1335.7708111149327,286358.65625,59.76767349243164,0.9989126775238306,0,True
1335.7721999853277,286219.5625,59.75585174560547,0.9984274730181982,0,True
1335.773588855722,286294.375,59.76641082763672,0.9986884434937057,0,True
1335.7749777261154,286475.375,59.78456115722656,0.9993198307093029,0,True
1335.7763665965103,286192.21875,59.75289535522461,0.9983320890724718,0,True
1335.7777554669044,286362.6875,59.767269134521484,0.9989267398426862,0,True
1335.779144337298,286373.75,59.77214050292969,0.9989653294618716,0,True
1335.780533207693,286207.75,59.760009765625,0.9983862671536444,0,True
1335.7819220780877,286234.625,59.76041030883789,0.9984800159460155,0,True
1335.7833109484811,286347.25,59.768287658691406,0.9988728887921847,0,True
1335.7846998188754,286197.28125,59.75819778442383,0.9983497487287092,0,True
1335.7860886892704,286301.1875,59.76259994506836,0.9987122077224696,0,True
1335.7874775596645,286270.3125,59.76397705078125,0.9986045056214665,0,True
1335.7888664300588,286152.9375,59.756839752197266,0.9981950632212968,0,True
1335.790255300453,286203.0,59.756099700927734,0.9983696975996439,0,True
1335.7916441708478,286329.46875,59.76931381225586,0.9988108619749066,0,True
1335.793033041242,286343.46875,59.767066955566406,0.9988596985551186,0,True
1335.7944219116355,286250.9375,59.76481246948242,0.9985369192827803,0,True
1335.7958107820305,286249.625,59.762874603271484,0.9985323408533855,0,True
1335.7971996524245,286354.8125,59.76884460449219,0.998899269266317,0,True
1335.7985885228188,286296.28125,59.762481689453125,0.9986950931173506,0,True
1335.7999773932138,286246.25,59.76190185546875,0.9985205677492273,0,True
1335.8013662636079,286240.59375,59.75531005859375,0.9985008368987398,0,True
1335.8027551340022,286226.0625,59.76319122314453,0.9984501471447252,0,True
1335.8041440043964,286294.78125,59.76323699951172,0.9986898606266137,0,True
1335.8055328747907,286232.46875,59.75626754760742,0.998472494240581,0,True
1335.8069217451848,286199.3125,59.757564544677734,0.9983568343932488,0,True
1335.8083106155789,286343.15625,59.76678466796875,0.9988586084528817,0,True
1335.8096994855082,286311.34375,59.767940521240234,0.9987476360451679,0,True
1335.8110883559032,286397.4375,59.77143096923828,0.9990479592114265,0,True
1335.8124772262966,286298.15625,59.76426315307617,0.9987016337307719,0,True
1335.8138660966908,286331.96875,59.770442962646484,0.9988195827928016,0,True
1335.8152549670856,286363.21875,59.772918701171875,0.998928593016489,0,True
1335.8166438374792,286331.15625,59.770511627197266,0.9988167485269858,0,True
1335.8180327078735,286317.25,59.7653923034668,0.9987682389774448,0,True
1335.8194215782685,286360.53125,59.772926330566406,0.9989192181372518,0,True
1335.8208104486625,286289.09375,59.76553726196289,0.9986700207659026,0,True
1335.8221993190566,286539.46875,59.78802490234375,0.9995434106780856,0,True
1335.823588189451,286257.3125,59.762290954589844,0.9985591573684125,0,True
1335.8249770598459,286439.625,59.78342819213867,0.9991951230134045,0,True
1335.82636593024,286343.84375,59.7689094543457,0.9988610066778028,0,True
1335.827754800168,286219.71875,59.75933837890625,0.9984280180693167,0,True
1335.8291436705629,286288.125,59.77113723754883,0.9986666414489682,0,True
1335.8305325409576,286285.71875,59.76986312866211,0.9986582476617444,0,True
1335.8319214113512,286427.0625,59.77434539794922,0.9991513009034821,0,True
1335.8333102817453,286548.03125,59.790809631347656,0.9995732794793759,0,True
1335.8346991521403,286383.21875,59.77397537231445,0.9989983595596489,0,True
1335.8360880225353,286454.15625,59.78448486328125,0.9992458127674191,0,True
1335.8374768929293,286404.46875,59.77525329589844,0.9990724865117563,0,True
1335.838865763323,286457.15625,59.77725601196289,0.9992562777488931,0,True
1335.840254633252,286335.3125,59.76704406738281,0.9988312468867362,0,True
1335.8416435036463,286369.34375,59.77226257324219,0.9989499590203317,0,True
1335.8430323740397,286507.15625,59.79063034057617,0.9994306941067929,0,True
1335.8444212444347,286393.40625,59.77033233642578,0.9990338968925709,0,True
1335.8458101148296,286644.3125,59.804019927978516,0.9999091399785566,0,True
1335.847198985224,286518.78125,59.78802490234375,0.9994712459100046,0,True
1335.848587855618,286561.34375,59.791297912597656,0.9996197178346667,0,True
1335.8499767255464,286582.5625,59.79788589477539,0.9996937357765504,0,True
1335.8513655959407,286651.625,59.799583435058594,0.9999346483708994,0,True
1335.852754466335,286571.0625,59.779701232910156,0.9996536200142334,0,True
1335.8541433367293,286765.71875,59.8109130859375,1.000332644697582,0,True
1335.855532207124,286503.375,59.78434753417969,0.9994175038697267,0,True
1335.8569210775183,286495.71875,59.788185119628906,0.9993907963649232,0,True
1335.858309947446,286542.40625,59.78791046142578,0.9995536576391122,0,True
1335.859698817841,286663.5,59.79731750488281,0.9999760722559007,0,True
1335.861087688235,286462.5,59.78412628173828,0.9992749184971437,0,True
1335.8624765586294,286754.0625,59.8091926574707,1.0002919838841466,0,True
1335.8638654290241,286514.75,59.7892951965332,0.9994571835911489,0,True
1335.8652542989528,286480.78125,59.7755241394043,0.9993386894780008,0,True
1335.866643169347,286522.0,59.79509353637695,0.9994824739630443,0,True
1335.8680320397414,286693.125,59.80213165283203,1.0000794139479563,0,True
1335.8694209101354,286595.46875,59.79725646972656,0.9997387569989333,0,True
1335.8708097805295,286509.46875,59.78335952758789,0.9994387608633457,0,True
1335.8721986504581,286548.15625,59.791168212890625,0.9995737155202706,0,True
1335.873587520853,286645.84375,59.8027458190918,0.9999144814795172,0,True
1335.874976391248,286602.25,59.79597473144531,0.9997624122174734,0,True
1335.8763652616415,286557.1875,59.79181671142578,0.9996052194749163,0,True
1335.8777541320358,286545.375,59.79001235961914,0.9995640136103625,0,True
1335.8791430019648,286520.5625,59.788516998291016,0.9994774594927547,0,True
1335.8805318723585,286658.9375,59.80022048950195,0.9999601567632422,0,True
1335.8819207427525,286621.125,59.79909133911133,0.9998282543925806,0,True
1335.8833096131475,286575.3125,59.79251480102539,0.9996684454046549,0,True
1335.8846984830768,286630.3125,59.80133819580078,0.9998603033983446,0,True
1335.886087353471,286411.53125,59.771636962890625,0.9990971228223096,0,True
1335.8874762238645,286704.46875,59.8114013671875,1.0001189846591547,0,True
1335.8888650942592,286571.8125,59.791996002197266,0.999656236259602,0,True
1335.8902539641879,286615.1875,59.79607391357422,0.99980754245008,0,True
1335.8916428345813,286427.15625,59.77928924560547,0.9991516279341532,0,True
1335.8930317049762,286580.0,59.794761657714844,0.999684796938208,0,True
1335.8944205749056,286587.375,59.79906463623047,0.9997105233509983,0,True
1335.895809445299,286477.875,59.78666687011719,0.9993285515271978,0,True
1335.8971983156932,286625.6875,59.79621887207031,0.9998441698852389,0,True
1335.8985871860882,286681.28125,59.801177978515625,1.0000380990731788,0,True
1335.8999760560166,286666.0,59.800968170166016,0.9999847930737956,0,True
1335.901364926411,286622.03125,59.79984664916992,0.9998314156890675,0,True
1335.9027537968052,286649.28125,59.80078125,0.9999264726041229,0,True
1335.9041426672,286608.9375,59.79878234863281,0.9997857404053425,0,True
1335.9055315371286,286621.28125,59.79529571533203,0.9998287994436991,0,True
1335.906920407522,286593.71875,59.796382904052734,0.9997326524264067,0,True
1335.908309277917,286690.53125,59.80708694458008,1.0000703660993902,0,True
1335.9096981478463,286637.09375,59.79959487915039,0.9998839586168848,0,True
1335.9110870182403,286674.625,59.798221588134766,1.0000148798955333,0,True
1335.9124758886346,286585.125,59.7980842590332,0.9997026746148928,0,True
1335.913864758563,286627.75,59.8051643371582,0.9998513645600023,0,True
1335.9152536289573,286613.5,59.7995491027832,0.9998016558980009,0,True
1335.9166424993516,286576.0,59.791385650634766,0.999670843629576,0,True
1335.91803136928,286552.59375,59.78852844238281,0.9995891949720342,0,True
1335.919420239675,286650.03125,59.801475524902344,0.9999290888494914,0,True
1335.9208091100693,286591.125,59.78984832763672,0.9997236045778407,0,True
1335.9221979799977,286666.125,59.80221939086914,0.9999852291146903,0,True
1335.9235868503927,286597.21875,59.79396057128906,0.9997448615714598,0,True
1335.924975720786,286688.90625,59.805294036865234,1.0000646975677585,0,True
1335.9263645907147,286631.65625,59.801002502441406,0.9998649908379632,0,True
1335.9277534611094,286585.1875,59.796321868896484,0.9997028926353402,0,True
1335.9291423315037,286685.59375,59.8068733215332,1.0000531424840475,0,True
1335.9305312014324,286729.75,59.80645751953125,1.0002071739301177,0,True
1335.9319200718264,286732.84375,59.80807876586914,1.0002179659422628,0,True
1335.933308941755,286637.28125,59.801063537597656,0.9998846126782269,0,True
1335.9346978121491,286714.5625,59.80610275268555,1.0001541949614057,0,True
1335.9360866825434,286663.46875,59.799278259277344,0.999975963245677,0,True
1335.9374755524725,286660.28125,59.79874801635742,0.9999648442028608,0,True
1335.9388644228675,286685.75,59.80422592163086,1.000053687535166,0,True
1335.940253293261,286690.65625,59.79109191894531,1.0000708021402849,0,True
1335.9416421631897,286658.03125,59.79219055175781,0.9999569954667553,0,True
1335.9430310335845,286738.8125,59.809776306152344,1.0002387868949871,0,True
1335.9444199035122,286595.34375,59.80039978027344,0.9997383209580385,0,True
1335.9458087739065,286694.0625,59.81089782714844,1.0000826842546668,0,True
1335.9471976443015,286600.8125,59.792999267578125,0.9997573977471839,0,True
1335.9485865142308,286679.4375,59.80591583251953,1.0000316674699812,0,True
1335.9499753846248,286666.0,59.80793762207031,0.9999847930737956,0,True
1335.9513642545528,286802.6875,59.81184387207031,1.000461603792204,0,True
1335.9527531249475,286661.0625,59.796485900878906,0.999967569458453,0,True
1335.9541419953418,286728.3125,59.809242248535156,1.0002021594598283,0,True
1335.9555308652696,286651.0625,59.80149459838867,0.999932686186873,0,True
1335.9569197356645,286741.65625,59.811771392822266,1.0002487068253427,0,True
1335.9583086055939,286659.9375,59.770748138427734,0.9999636450904003,0,True
1335.959697475988,286776.90625,59.81522750854492,1.000371670357662,0,True
1335.9610863459166,286763.625,59.815189361572266,1.000325341012595,0,True
