source_id,ra,dec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,ruwe,parallax,parallax_error,pmra,pmdec,phot_variable_flag,non_single_star,separation_arcsec
1824561176081203456,297.0581983603226,18.692101038167603,14.82961654663086,15.260117530822754,14.226800918579102,1.0333166122436523,1.2127573490142822,0.4932562190152428,0.028850795701146126,0.8798717322875383,-8.194943939055698,NOT_AVAILABLE,0,55.8748024841255
1824561347838920320,297.02724097364205,18.6963602709896,18.842716217041016,19.482925415039062,18.08176040649414,1.4011650085449219,1.2092622518539429,0.8640791635750827,0.2481127381324768,-2.2242761721257986,-4.221528879135408,NOT_AVAILABLE,0,56.119660884919625
1824562859667346304,297.0504534138096,18.713063490816293,19.075471878051758,19.34255599975586,17.92115592956543,1.4214000701904297,1.0352928638458252,0.48685794719692727,0.2569141089916229,2.574009839502141,-6.2569812878153,NOT_AVAILABLE,0,56.220534131194135
1824562859667387264,297.0431258149708,18.71453535053406,20.20092010498047,20.882614135742188,19.67548179626465,1.207132339477539,0.9772653579711914,-0.520345633218951,0.6061323881149292,-2.891659304635965,-2.1636930109755594,NOT_AVAILABLE,0,56.24953722781734
1824562653509777024,297.0574897321671,18.70716542526544,21.227869033813477,20.536069869995117,19.531837463378906,1.004232406616211,,,,,,NOT_AVAILABLE,0,56.265762182170135
1824562855361519488,297.0490785811141,18.713674510525735,18.02889060974121,18.45635414123535,17.264760971069336,1.1915931701660156,1.164458990097046,0.2189090855665362,0.16069231927394867,-1.8525006474368821,-3.0696889520233808,NOT_AVAILABLE,0,56.46757392658273
1824561141679477120,297.04004765907774,18.68353332058496,19.377073287963867,20.238277435302734,18.590133666992188,1.6481437683105469,0.9897522330284119,0.7210502237816628,0.29161176085472107,-1.6690591948809868,-4.05921207949931,NOT_AVAILABLE,0,56.59123715325425
1824561176081202432,297.0580090744551,18.691182864142103,16.847126007080078,17.567838668823242,15.963751792907715,1.6040868759155273,0.9930117726325989,0.19097759784719834,0.06476724147796631,-4.230971927044231,-4.116360057408171,NOT_AVAILABLE,0,56.839078509672134
1824562855388466176,297.0540302498924,18.711137679133884,20.730804443359375,21.55565071105957,20.01729393005371,1.5383567810058594,1.0855560302734375,0.3047982118381562,1.9126803874969482,-1.714533216509493,-5.015635672962061,NOT_AVAILABLE,0,56.84744070476436
1824562924080985472,297.03954991218205,18.71428266755752,18.305559158325195,18.991310119628906,17.52422332763672,1.4670867919921875,0.9815843105316162,0.5090619168794337,0.14660093188285828,-3.83484339733309,-7.621483012024141,NOT_AVAILABLE,0,56.92379446378066
1824561141679474432,297.0419466015697,18.683116685404897,20.70969581604004,,,,1.1560876369476318,2.818640174533949,1.6174222230911255,-4.842933242771528,-7.958607371192779,NOT_AVAILABLE,0,57.1089812761301
