sector,events,weighted_mean_residual_minutes,formal_sem_minutes,rms_residual_minutes,lag1_residual_correlation
14,4,-5.760622726242539,4.94848771450212,14.988909298364161,0.9662287395708987
41,8,2.0458956041731744,2.7268748233548097,7.441218289577504,-0.3169817944674594
54,9,0.435892910148368,1.6211019898431478,7.550227339916895,0.02330878969519586
81,6,-0.5855123934961918,1.6868971521929454,4.092363887228633,-0.40840389203957195
